TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20140710,18.556,1.0,464.866,207.499,1.0,353.901,1.0,10.579,1.0,98.506,1.0,0.0,1.0,2.414,1.0,-9999,0.0,116.870395833,1.0,406.757416667,1.0,28.099625,1.0,35.05325,1.0,409.375604167,1.0,382.764,1.0,4.429,1.0,-9999,79.987,-9999,0.770833,42.7396,1.0,65.5944,0.979167,54.9697,46.6886,58.125,4.04651,49.0034,0.979167,41.0661,34.8795,43.4233,3.98786,-1.2139,0.979167,0.202653,-1.2139,-1.2139,-1.21385,0.979167,0.979167,0.979167,3.42921,3.37054,3.37054,3.42921,4.58444,4.58444,4.58444,4.64307,4.04645,4.04324,4.04645,4.08261,4.36993,4.36689,4.36993,4.39057,2.40905,1.0
20140711,16.002,1.0,462.908,109.841,1.0,368.006,1.0,3.48,1.0,97.891,1.0,9.0,1.0,2.258,1.0,-9999,0.0,64.1580425532,0.979166666667,233.472770833,1.0,15.2293555556,0.9375,18.7598125,1.0,396.139083333,1.0,384.264,1.0,4.781,1.0,-9999,79.913,-9999,1.0,40.912,1.0,34.4035,1.0,28.8309,24.4876,30.4858,3.28079,11.3044,1.0,9.47338,8.04622,10.0172,3.13494,-2.11184,1.0,0.222588,-2.11184,-2.11184,-2.09218,1.0,1.0,1.0,3.1776,3.13951,3.13951,3.1776,5.25134,5.25134,5.25134,5.26979,4.56052,4.55682,4.56052,4.60248,4.80319,4.79959,4.80319,4.82389,2.66865,1.0
20140712,16.845,1.0,460.861,288.551,1.0,330.72,1.0,7.958,1.0,98.54,1.0,0.0,1.0,2.727,1.0,-9999,0.0,168.754583333,1.0,565.792791667,1.0,37.1326041667,1.0,48.4846875,1.0,401.750291667,1.0,383.373,1.0,4.491,1.0,-9999,78.716,-9999,0.625,39.6715,1.0,78.808,1.0,66.043,56.0936,73.5247,4.56132,59.5506,1.0,49.9049,42.3867,55.5584,4.91634,-2.09327,0.979167,0.207202,-2.09327,-2.09327,-2.09327,0.979167,0.979167,0.979167,3.17762,3.13207,3.13207,3.17762,5.22534,5.22534,5.22534,5.24142,4.40531,4.40106,4.40531,4.43656,6.0944,6.09017,6.0944,6.10964,2.43017,1.0
20140713,13.594,1.0,458.727,162.221,1.0,345.409,1.0,3.389,1.0,99.267,1.0,16.0,1.0,1.891,1.0,-9999,0.0,99.477893617,0.979166666667,322.594541667,1.0,20.8207391304,0.958333333333,27.6043191489,0.979166666667,382.6668125,1.0,381.834,1.0,4.383,1.0,-9999,79.977,-9999,0.75,39.8855,1.0,46.4917,1.0,38.9612,33.0917,46.1042,3.38232,19.2803,1.0,16.1573,13.7232,19.1196,2.72593,-1.89541,1.0,0.194751,-1.89541,-1.89541,-1.88643,1.0,1.0,1.0,2.8753,2.85382,2.85382,2.8753,4.74923,4.72669,4.74923,4.74923,2.94444,2.94293,2.94444,2.95117,4.04117,4.03954,4.04117,4.04117,2.3152,1.0
20140714,11.034,1.0,456.508,91.528,1.0,341.427,1.0,2.604,1.0,99.6,1.0,21.0,1.0,4.389,1.0,-9999,0.0,51.595326087,0.958333333333,179.6155,1.0,13.2567073171,0.854166666667,16.2566521739,0.958333333333,366.618895833,1.0,373.569,1.0,3.927,1.0,-9999,79.235,-9999,0.9375,23.7981,1.0,19.7429,1.0,17.3297,14.0526,19.5784,2.14631,-4.10875,1.0,-3.60653,-4.07451,-2.92451,2.33996,-0.438484,1.0,0.172209,-0.482265,-0.438484,-0.438484,1.0,1.0,1.0,2.62502,2.62025,2.62025,2.62502,3.05873,3.05873,3.05873,3.06473,2.28456,2.28356,2.28456,2.28456,2.75714,2.75616,2.75714,2.75714,1.96824,1.0
20140715,11.162,1.0,454.205,60.112,1.0,367.517,1.0,0.512,1.0,99.518,1.0,27.0,1.0,3.933,1.0,0.346683097561,0.854166666667,48.9525434783,0.958333333333,125.996979167,1.0,7.15185,0.833333333333,8.71680434783,0.958333333333,371.047104167,1.0,361.757,1.0,4.033,1.0,-9999,80.066,-9999,1.0,48.9567,1.0,4.27347,1.0,3.77689,3.04176,4.23786,1.14617,-2.09396,1.0,-1.85064,-2.0765,-1.49043,1.85943,0.460064,1.0,0.16011,0.460064,0.460064,0.460064,1.0,1.0,1.0,2.60015,2.59674,2.59674,2.60015,2.13668,2.13668,2.13668,2.14008,2.43624,2.40739,2.43624,2.43624,2.53537,2.53345,2.53537,2.53537,2.03234,1.0
20140716,14.368,1.0,451.821,143.775,1.0,366.796,1.0,3.01,1.0,99.363,1.0,2.5,1.0,2.848,1.0,0.369139193548,0.645833333333,98.85225,1.0,287.256645833,1.0,18.0603958333,1.0,23.5124375,1.0,388.073833333,1.0,365.17,1.0,4.04,1.0,-9999,78.441,-9999,0.875,50.5721,1.0,37.7674,1.0,33.1509,26.8819,35.3747,3.59063,16.8606,1.0,14.7997,12.001,15.7925,3.15819,-2.10204,1.0,0.189799,-2.10204,-2.10204,-2.09891,1.0,1.0,1.0,2.84735,2.79748,2.82443,2.84735,4.92647,4.89639,4.92647,4.93711,2.52585,2.45923,2.51489,2.52585,4.64523,4.59122,4.64523,4.64523,2.04038,1.0
20140717,14.914,1.0,449.357,180.967,1.0,355.958,1.0,4.231,1.0,98.794,1.0,3.5,1.0,1.659,1.0,-9999,0.0,116.982604167,1.0,363.498083333,1.0,23.0191914894,0.979166666667,28.5780208333,1.0,391.136958333,1.0,369.889,1.0,4.175,1.0,-9999,75.3,-9999,0.541667,54.4526,1.0,58.2162,1.0,51.4514,41.4369,64.9003,3.72475,29.6344,1.0,26.1909,21.0931,33.0369,3.23677,-2.25027,1.0,0.189587,-2.25027,-2.25027,-2.24541,1.0,1.0,1.0,2.94551,2.82197,2.91774,2.94551,5.16801,5.0682,5.16801,5.16801,2.14207,1.90557,1.95466,2.14207,4.70777,4.52705,4.56721,4.70777,2.1349,1.0
20140718,13.727,1.0,446.815,165.15,1.0,345.774,1.0,4.422,1.0,98.153,1.0,1.0,1.0,2.367,1.0,0.275107677419,0.645833333333,99.8905833333,1.0,317.529458333,1.0,21.4211041667,1.0,27.1324166667,1.0,383.266666667,1.0,383.679,1.0,4.169,1.0,-9999,77.483,-9999,0.104167,36.2087,1.0,47.2741,1.0,42.8364,39.1736,52.7019,3.39164,29.5763,1.0,26.7998,24.5083,32.972,3.73624,-2.52259,1.0,0.188581,-2.53039,-2.52273,-2.52259,1.0,1.0,1.0,2.88893,2.73125,2.86809,2.88893,5.39068,5.26164,5.39068,5.41469,1.84337,1.56136,1.68087,1.84337,4.70297,4.5117,4.58147,4.70297,2.13656,1.0
20140719,11.898,1.0,444.197,214.699,1.0,346.111,1.0,3.404,1.0,98.02,1.0,4.5,1.0,2.724,1.0,0.329899153846,0.541666666667,148.483291667,1.0,416.826458333,1.0,25.0125208333,1.0,33.684,1.0,378.262458333,1.0,370.743,1.0,4.191,1.0,-9999,74.211,-9999,0.0,39.3011,1.0,40.8422,0.9375,38.1042,34.856,45.5315,3.07614,34.9422,0.9375,32.5997,29.8207,38.9541,3.95095,-1.86725,0.9375,0.202003,-1.87288,-1.86725,-1.86725,0.9375,0.9375,0.9375,2.76329,2.5976,2.754,2.76329,4.62125,4.47937,4.62125,4.63055,1.68885,1.49861,1.6381,1.68885,4.39291,4.31662,4.36009,4.39291,2.15891,1.0
20140720,9.996,1.0,441.504,176.5,1.0,336.264,1.0,3.455,1.0,98.724,1.0,0.0,1.0,2.241,1.0,0.264824230769,0.8125,118.812659574,0.979166666667,349.35125,1.0,21.8233541667,1.0,28.61825,1.0,368.225041667,1.0,370.809,1.0,3.988,1.0,-9999,74.439,-9999,0.0,30.0837,1.0,38.7609,1.0,36.3053,33.0797,43.2113,3.10028,39.0927,1.0,36.6161,33.3629,43.5812,4.32966,-2.10402,1.0,0.205938,-2.10407,-2.10402,-2.08965,1.0,1.0,1.0,2.6261,2.4592,2.62567,2.62784,4.73186,4.58201,4.71576,4.73186,1.94724,1.73542,1.94724,1.94724,4.72786,4.61836,4.72786,4.72786,2.01355,1.0
20140721,9.581,1.0,438.739,71.057,1.0,339.983,1.0,2.388,1.0,99.356,1.0,0.0,1.0,1.485,1.0,-9999,0.0,37.1027708333,1.0,143.0760625,1.0,9.16324444444,0.9375,11.4145416667,1.0,362.065875,1.0,382.366,1.0,3.377,1.0,-9999,79.46,-9999,0.0,19.1413,1.0,13.6601,1.0,13.8735,11.658,15.2285,1.88309,5.51619,1.0,5.60234,4.70768,6.14953,1.91758,-0.767109,1.0,0.202661,-0.768557,-0.767109,-0.767109,1.0,1.0,1.0,2.60355,2.41771,2.60293,2.60606,3.37317,3.18431,3.36998,3.37317,2.67003,2.3398,2.67003,2.67003,3.93906,3.74468,3.93906,3.93906,1.64597,1.0
20140722,13.46,1.0,435.903,129.373,1.0,358.479,1.0,4.1,1.0,98.826,1.0,0.0,1.0,1.798,1.0,-9999,-9999,83.0838723404,0.979166666667,256.692770833,1.0,16.8316444444,0.9375,21.2507234043,0.979166666667,384.814041667,1.0,379.752,1.0,3.685,1.0,-9999,78.446,-9999,0.0,32.1234,1.0,32.9808,1.0,33.4959,28.1468,36.7675,2.96543,21.6575,1.0,21.9957,18.4831,24.1441,2.68115,-1.3022,1.0,0.192175,-1.30582,-1.3022,-1.3022,1.0,1.0,1.0,2.79008,2.59398,2.76823,2.79561,4.07043,3.91009,4.07043,4.07793,3.54343,3.11409,3.54343,3.54343,4.77615,4.51422,4.77615,4.77615,1.84312,1.0
20140723,12.934,1.0,432.999,93.028,1.0,365.28,1.0,2.254,1.0,98.468,1.0,2.5,1.0,2.051,1.0,0.269710153846,0.541666666667,61.765375,1.0,189.068083333,1.0,11.8444130435,0.958333333333,14.5632916667,1.0,381.653625,1.0,390.037,1.0,3.955,1.0,-9999,79.479,-9999,0.0416667,32.6327,1.0,20.1054,1.0,20.5983,17.7691,23.0964,2.53556,14.0306,1.0,14.3746,12.4003,16.1179,2.99068,-1.34513,1.0,0.192068,-1.36578,-1.34513,-1.34513,1.0,1.0,1.0,2.56296,2.43728,2.54958,2.56632,3.89471,3.83335,3.89471,3.89471,3.82501,3.14406,3.82114,3.82501,4.65627,4.23603,4.65214,4.65627,2.00513,1.0
20140724,10.257,1.0,430.027,70.418,1.0,361.346,1.0,0.449,1.0,98.41,1.0,18.5,1.0,1.764,1.0,0.220815636364,0.6875,53.0455833333,1.0,145.409104167,1.0,8.10986046512,0.895833333333,9.7426875,1.0,368.755604167,1.0,365.178,1.0,4.212,1.0,-9999,79.801,-9999,0.916667,32.0345,1.0,6.66662,1.0,6.83005,5.68949,7.6584,1.67537,4.3592,1.0,4.46606,3.72027,5.0077,2.00822,-1.00996,1.0,0.203704,-1.04817,-1.00996,-1.00996,1.0,1.0,1.0,2.19807,2.16108,2.19643,2.20456,3.21452,3.20148,3.21452,3.29395,3.88385,2.94286,3.87145,3.88385,4.4393,3.86578,4.43102,4.4393,2.17294,1.0
20140725,9.592,1.0,426.99,166.03,1.0,331.122,1.0,1.813,1.0,98.769,1.0,6.5,1.0,2.041,1.0,0.266176666667,0.625,105.670729167,1.0,327.2999375,1.0,19.8414375,1.0,26.4391666667,1.0,364.79775,1.0,370.09,1.0,4.262,1.0,-9999,79.044,-9999,0.958333,34.8895,1.0,33.0246,1.0,34.448,29.9245,37.9376,2.75039,31.8762,1.0,33.2501,28.8838,36.6183,3.39321,-2.14015,1.0,0.222662,-2.17432,-2.14015,-2.14015,1.0,1.0,1.0,2.03664,2.04538,2.04898,2.04898,4.18913,4.18553,4.18913,4.2604,4.1576,2.99725,4.1576,4.1576,6.15563,5.3657,6.15523,6.15563,2.19355,1.0
20140726,9.15,1.0,423.889,251.294,1.0,294.01,1.0,4.893,1.0,99.173,1.0,0.0,1.0,1.975,1.0,-9999,0.0,144.963765957,0.979166666667,474.225125,1.0,31.5596666667,1.0,42.8364583333,1.0,360.752479167,1.0,379.669,1.0,3.835,1.0,-9999,78.218,-9999,0.9375,20.0551,1.0,59.4096,1.0,64.7925,55.6459,73.5185,3.59289,61.115,1.0,66.6524,57.2432,75.6288,4.93969,-2.51763,1.0,0.216833,-2.52798,-2.51763,-2.51763,1.0,1.0,1.0,2.0949,2.10829,2.10829,2.11015,4.62592,4.62592,4.62592,4.68673,3.4876,2.58657,3.4876,3.49489,6.4648,5.82351,6.4648,6.4648,1.91585,1.0
20140727,10.79,1.0,420.727,179.751,1.0,317.618,1.0,5.388,1.0,99.361,1.0,0.0,1.0,2.012,1.0,-9999,0.0,97.56225,1.0,340.451916667,1.0,23.3568333333,1.0,30.1320833333,1.0,369.044125,1.0,376.027,1.0,3.496,1.0,-9999,79.468,-9999,1.0,21.0717,1.0,37.7128,0.916667,39.3384,35.3237,43.3233,2.82963,33.1555,0.916667,34.5845,31.055,38.0879,3.48136,-1.74763,0.791667,0.209929,-1.75669,-1.74763,-1.74763,0.791667,0.791667,0.791667,2.31026,2.31417,2.31417,2.31521,4.0618,4.0618,4.0618,4.09601,2.11146,1.81152,2.11146,2.11146,4.71491,4.51204,4.71491,4.71491,1.74111,1.0
20140728,12.899,1.0,417.505,179.322,1.0,335.506,1.0,4.686,1.0,99.35,1.0,0.0,1.0,2.007,1.0,-9999,0.0,104.245791667,1.0,355.579166667,1.0,22.8978958333,1.0,29.6707083333,1.0,380.426333333,1.0,379.985,1.0,3.927,1.0,-9999,79.651,-9999,1.0,32.2944,1.0,34.0902,1.0,35.5595,31.9305,39.8039,2.48954,36.1395,1.0,37.6972,33.85,42.1968,3.42325,-1.82598,0.979167,0.210333,-1.84203,-1.82638,-1.82598,0.979167,0.979167,0.979167,2.57122,2.56441,2.56441,2.56479,4.39039,4.39039,4.39079,4.45766,1.48957,1.46899,1.48957,1.50633,3.73579,3.73579,3.73579,3.74633,2.00049,1.0
20140729,14.895,1.0,414.225,281.382,1.0,311.916,1.0,8.187,1.0,99.64,1.0,0.0,1.0,2.991,1.0,-9999,-9999,158.1354375,1.0,543.187416667,1.0,35.8531875,1.0,47.2036666667,1.0,387.166479167,1.0,373.559,1.0,4.044,1.0,-9999,79.829,-9999,0.875,25.8269,1.0,56.0975,0.916667,58.5155,54.4763,65.4999,3.29156,53.6133,0.916667,55.9242,52.0638,62.5992,4.58782,-1.95883,0.791667,0.223548,-1.95889,-1.95883,-1.95181,0.6875,0.791667,0.791667,2.83089,2.8096,2.8096,2.82351,4.76843,4.76843,4.77208,4.90054,1.71697,1.66788,1.71697,1.74729,3.86929,3.86729,3.86929,3.90434,2.08593,1.0
20140730,14.134,1.0,410.888,273.659,1.0,310.493,1.0,8.582,1.0,99.879,1.0,0.0,1.0,2.418,1.0,-9999,0.0,154.396808511,0.979166666667,526.569354167,1.0,34.9670416667,1.0,46.6346458333,1.0,386.6654375,1.0,381.624,1.0,4.076,1.0,-9999,79.837,-9999,0.916667,24.4968,1.0,53.7815,0.875,56.0996,52.2272,62.7957,3.11509,55.9486,0.854167,58.3602,54.3317,65.326,4.70372,-1.39191,0.8125,0.228088,-1.40799,-1.39523,-1.39191,0.8125,0.833333,0.8125,2.89141,2.87241,2.87241,2.88073,4.26432,4.26432,4.26975,4.28894,2.14072,2.07769,2.14072,2.14178,4.06431,4.06372,4.06431,4.09149,2.13035,1.0
20140731,14.959,1.0,407.496,153.646,1.0,353.017,1.0,6.762,1.0,99.751,1.0,0.0,1.0,2.303,1.0,-9999,0.0,88.6295208333,1.0,310.094645833,1.0,19.7875208333,1.0,25.4991458333,1.0,391.924145833,1.0,386.251,1.0,4.365,1.0,-9999,79.479,-9999,1.0,30.69,1.0,39.1165,0.958333,42.6608,39.7275,46.8138,2.81126,27.8171,0.979167,30.3376,28.2516,33.2909,2.88713,-1.12988,0.895833,0.225644,-1.15341,-1.12988,-1.12988,0.770833,0.895833,0.895833,3.08041,3.05582,3.05582,3.06768,4.1857,4.1857,4.19552,4.35375,3.0383,2.93166,3.0383,3.0383,3.93463,3.87872,3.93463,3.93598,2.33173,1.0
20140801,14.044,1.0,404.051,73.168,1.0,380.208,1.0,1.293,1.0,99.323,1.0,13.0,1.0,2.964,1.0,0.310188697674,0.895833333333,55.8551041667,1.0,154.289770833,1.0,8.8217173913,0.958333333333,10.1844583333,1.0,386.917354167,1.0,364.534,1.0,5.372,1.0,-9999,78.96,-9999,1.0,35.4089,1.0,3.21294,1.0,3.46962,3.26312,3.75145,1.14605,1.66312,1.0,1.79598,1.68909,1.94187,1.61509,0.0155357,1.0,0.26919,0.0155357,0.0155357,0.0330767,1.0,1.0,1.0,3.1624,3.14778,3.14824,3.15222,3.1327,3.11916,3.13255,3.13796,3.23746,2.98779,3.20916,3.23746,3.13693,2.98925,3.1162,3.13693,3.18854,1.0
20140802,14.87,1.0,400.555,99.671,1.0,384.381,1.0,1.135,1.0,99.103,1.0,9.0,1.0,2.646,1.0,0.294992659091,0.916666666667,76.6366041667,1.0,197.90925,1.0,11.9917333333,0.9375,15.0804166667,1.0,392.194375,1.0,363.654,1.0,4.994,1.0,-9999,79.25,-9999,1.0,47.8571,1.0,11.9759,1.0,12.9326,12.1629,14.3325,1.54686,9.18506,1.0,9.91884,9.32852,10.9925,1.98201,-0.0709278,1.0,0.270699,-0.0725629,-0.0709278,-0.0649619,1.0,1.0,1.0,3.34727,3.31134,3.32502,3.51171,3.39595,3.38559,3.39595,3.57114,3.72871,3.46983,3.52635,3.72871,3.81332,3.65792,3.69894,3.81332,2.79812,1.0
20140803,16.906,1.0,397.009,198.665,1.0,364.549,1.0,5.032,1.0,98.956,1.0,0.0,1.0,1.33,1.0,-9999,0.0,128.258708333,1.0,404.930541667,1.0,26.191625,1.0,32.0662916667,1.0,402.533125,1.0,396.026,1.0,5.373,1.0,-9999,79.286,-9999,0.895833,47.923,1.0,47.5883,1.0,51.39,47.6985,56.9526,3.14842,35.1383,1.0,37.9454,35.2197,42.0527,4.01104,-0.646071,0.979167,0.24013,-0.705037,-0.646071,-0.646071,0.979167,0.979167,0.979167,3.46602,3.43461,3.46136,3.62764,4.10743,4.09352,4.13964,4.23672,4.75301,4.07573,4.48975,4.75301,5.34224,4.9123,5.20389,5.34224,3.20013,1.0
20140804,15.891,1.0,393.416,178.483,1.0,354.127,1.0,5.242,1.0,98.535,1.0,6.0,1.0,2.103,1.0,-9999,0.0,105.100583333,1.0,337.158125,1.0,25.4539302326,0.895833333333,29.6955625,1.0,397.386854167,1.0,403.453,1.0,5.779,1.0,-9999,78.444,-9999,0.916667,33.8589,1.0,38.1768,0.9375,41.2267,37.0735,45.6891,2.70652,24.4477,0.9375,26.4008,23.7411,29.2584,3.58537,-0.217922,0.875,0.241226,-0.262408,-0.227944,-0.217922,0.875,0.875,0.875,3.32766,3.29777,3.34145,3.50499,3.58186,3.55994,3.58186,3.62899,5.05803,3.82296,4.42737,5.05803,4.59036,3.67006,4.31496,4.59036,3.64461,1.0
20140805,13.134,1.0,389.776,55.471,1.0,370.342,1.0,0.323,1.0,98.726,1.0,19.5,1.0,1.547,1.0,-9999,-9999,36.8955957447,0.979166666667,116.859145833,1.0,6.2635,0.833333333333,7.83504255319,0.979166666667,381.112791667,1.0,421.051,1.0,5.456,1.0,-9999,79.448,-9999,1.0,45.6079,1.0,1.37676,1.0,1.48674,1.19068,1.64767,0.857808,-0.378458,1.0,-0.408693,-0.45293,-0.327308,1.19174,0.89415,1.0,0.255535,0.889319,0.89415,0.94218,1.0,1.0,1.0,3.05788,3.05788,3.11421,3.19554,2.25049,2.16869,2.22292,2.25049,4.37306,3.80416,4.28915,4.37306,3.56788,3.19765,3.53387,3.5689,3.24009,1.0
20140806,13.666,1.0,386.09,236.323,1.0,335.25,1.0,4.149,1.0,98.896,1.0,0.0,1.0,2.103,1.0,-9999,0.0,146.638375,1.0,460.672625,1.0,29.9678958333,1.0,38.1967291667,1.0,386.342583333,1.0,411.283,1.0,5.018,1.0,-9999,79.404,-9999,0.979167,40.5856,1.0,62.3348,0.875,62.4791,53.9099,72.7825,3.79684,50.6685,0.875,50.7858,43.8204,59.1608,3.66211,-1.90807,0.583333,0.246075,-1.94348,-1.93451,-1.91177,0.583333,0.583333,0.583333,3.0499,3.0499,3.12641,3.16606,5.07373,4.95679,5.00792,5.07373,4.86189,4.84619,5.10361,5.58394,6.35898,6.33794,6.48561,6.8026,2.80589,1.0
20140807,14.87,1.0,382.363,242.41,1.0,328.424,1.0,7.29,1.0,98.334,1.0,0.0,1.0,2.198,1.0,-9999,0.0,148.748369565,0.958333333333,475.237166667,1.0,31.0032916667,1.0,39.8524791667,1.0,389.806854167,1.0,416.484,1.0,4.966,1.0,-9999,79.829,-9999,0.729167,33.3973,1.0,50.4415,0.791667,50.5583,43.624,58.8958,3.28163,43.1681,0.791667,43.268,37.3337,50.4033,3.28811,-1.07825,0.6875,0.237376,-1.1028,-1.08117,-1.07805,0.6875,0.6875,0.6875,3.0955,3.0955,3.18992,3.23428,4.31402,4.14967,4.25792,4.31402,5.48292,5.45513,6.34827,6.73276,5.74059,5.71317,6.30718,6.5508,2.76937,1.0
20140808,16.022,1.0,378.593,237.018,1.0,317.761,1.0,9.746,1.0,98.083,1.0,0.0,1.0,3.141,1.0,-9999,0.0,135.670733333,0.9375,449.227125,1.0,30.8624583333,1.0,39.7238333333,1.0,389.884708333,1.0,404.486,1.0,4.904,1.0,-9999,78.455,-9999,0.458333,25.1863,1.0,54.7594,0.583333,54.8862,47.3584,63.9374,3.17009,42.6077,0.583333,42.7064,36.849,49.749,3.044,-0.887364,0.583333,0.235766,-0.911601,-0.887364,-0.863656,0.583333,0.583333,0.583333,3.13465,3.13465,3.24215,3.30223,4.1896,4.02841,4.05214,4.1896,5.90318,5.8659,6.63609,6.96035,5.15138,5.12566,5.65288,5.87076,2.71128,1.0
20140809,16.964,1.0,374.784,192.039,1.0,333.864,1.0,9.855,1.0,98.145,1.0,0.0,1.0,2.876,1.0,-9999,0.0,109.894155556,0.9375,360.157833333,1.0,25.4208541667,1.0,32.0190833333,1.0,392.995,1.0,403.11,1.0,4.796,1.0,-9999,79.681,-9999,0.541667,23.5918,1.0,49.8695,0.583333,49.985,39.8664,58.2279,2.89053,34.3341,0.583333,34.4137,27.4472,40.0888,2.66984,-0.651543,0.5,0.227155,-0.66884,-0.654852,-0.56366,0.5,0.5,0.5,3.15638,3.15638,3.26345,3.35559,4.0125,3.83256,3.91301,3.94766,6.11748,6.07367,6.70916,6.99547,5.03354,5.00872,5.47009,5.66495,2.62458,1.0
20140810,18.067,1.0,370.937,213.241,1.0,337.317,1.0,10.035,1.0,98.346,1.0,0.0,1.0,4.172,1.0,-9999,0.0,118.573521739,0.958333333333,404.832958333,1.0,28.2321458333,1.0,35.6944583333,1.0,402.648083333,1.0,398.122,1.0,4.904,1.0,-9999,80.021,-9999,0.5625,28.2473,1.0,58.1955,0.854167,58.3303,46.5223,65.3816,3.18324,40.9119,0.854167,41.0067,32.7056,45.9639,3.07423,-0.891869,0.520833,0.22462,-0.977946,-0.928711,-0.891869,0.354167,0.541667,0.520833,3.1915,3.19725,3.29772,3.41606,4.3529,4.16832,4.21069,4.28249,6.25134,6.20333,6.58005,6.9847,5.51243,5.48496,5.89419,6.06641,2.71487,1.0
20140811,18.398,1.0,367.052,207.636,1.0,342.513,1.0,9.657,1.0,98.259,1.0,0.0,1.0,2.672,1.0,-9999,0.0,111.673553191,0.979166666667,397.834854167,1.0,28.0593541667,1.0,34.8819166667,1.0,405.673729167,1.0,398.49,1.0,5.056,1.0,-9999,80.059,-9999,0.708333,31.5918,1.0,58.0314,0.833333,58.1658,46.3911,65.1972,3.04334,40.509,0.791667,40.6028,32.3835,45.5112,2.86541,-0.852927,0.604167,0.224315,-1.00719,-0.89652,-0.852927,0.583333,0.583333,0.604167,3.16304,3.16446,3.25384,3.39985,4.28977,4.18155,4.20963,4.24236,6.17166,6.12029,6.20705,6.71905,5.28745,5.2608,5.59791,5.74203,2.86915,1.0
20140812,13.351,1.0,363.133,90.846,1.0,350.029,1.0,2.28,1.0,97.958,1.0,11.0,1.0,1.568,1.0,-9999,-9999,51.2077209302,0.895833333333,188.153583333,1.0,12.5657857143,0.875,15.172744186,0.895833333333,379.336458333,1.0,423.88,1.0,4.683,1.0,-9999,80.014,-9999,0.645833,30.4465,1.0,19.6488,0.979167,18.3446,14.171,21.2186,2.31579,11.4016,0.979167,10.6448,8.22295,12.3125,1.57505,-0.17083,0.916667,0.219354,-0.321996,-0.240713,-0.18296,0.916667,0.916667,0.916667,2.74564,2.74564,2.8023,3.02076,3.23668,3.05307,3.14229,3.22349,3.77861,3.75868,4.22513,4.44992,3.79531,3.77667,4.01367,4.12249,2.51882,1.0
20140813,15.894,1.0,359.18,196.997,1.0,337.069,1.0,7.245,1.0,97.985,1.0,0.0,1.0,3.314,1.0,-9999,0.0,114.218888889,0.9375,377.516520833,1.0,25.6915416667,1.0,32.8737708333,1.0,394.342854167,1.0,405.664,1.0,4.668,1.0,-9999,80.061,-9999,0.5,30.3093,1.0,51.9035,0.5625,44.8885,37.4334,56.05,3.06624,38.3673,0.5625,33.1817,27.6709,41.4324,2.83743,-1.20665,0.541667,0.231055,-1.25967,-1.20611,-1.20397,0.583333,0.541667,0.541667,2.87423,2.87423,2.92569,3.14882,4.41445,4.12529,4.23519,4.35313,4.81156,4.77011,4.823,5.174,5.16915,5.14241,5.32902,5.44886,2.51996,1.0
20140814,17.114,1.0,355.194,238.147,1.0,334.407,1.0,8.593,1.0,98.108,1.0,0.0,1.0,2.473,1.0,-9999,0.0,131.380145833,1.0,457.173354167,1.0,31.2036875,1.0,39.5635833333,1.0,400.587333333,1.0,412.335,1.0,5.445,1.0,-9999,79.997,-9999,0.541667,34.9931,1.0,49.8874,0.9375,46.5761,35.9794,53.8729,2.89994,40.7611,0.916667,38.0555,29.3973,44.0174,3.24944,-1.5801,0.9375,0.240595,-1.6719,-1.59752,-1.58112,0.9375,0.9375,0.9375,2.91224,2.91373,2.98025,3.19631,4.864,4.57933,4.64292,4.7845,4.98455,4.9474,4.99081,5.16105,5.40613,5.37801,5.43532,5.62097,3.24737,1.0
