year;month;day;hour;minute;doy;NETRAD;SW_IN_F;PPFD_IN;PPFD_OUT;SW_OUT;LW_IN_F;LW_OUT;SW_ALB;PPDF_ALB;H_F_MDS;LE_F_MDS;G_F_MDS;NEE_VUT_REF;GPP_NT_VUT_REF;RECO_NT_VUT_REF;GPP_DT_VUT_REF;RECO_DT_VUT_REF;TA_F;TS_F_MDS_1;TS_F_MDS_2;TS_F_MDS_3;TS_F_MDS_4;TS_F_MDS_5;TS_F_MDS_6;SWC_F_MDS_1;SWC_F_MDS_2;SWC_F_MDS_3;SWC_F_MDS_4;SWC_F_MDS_5;WS_F;WD;NIGHT;P_F;SW_IN_F_QC;LW_IN_F_QC;H_F_MDS_QC;LE_F_MDS_QC;G_F_MDS_QC;NEE_VUT_REF_QC;VPD_F_QC;TA_F_QC;P_F_QC;SWC_F_MDS_1_QC;SWC_F_MDS_2_QC;SWC_F_MDS_3_QC;SWC_F_MDS_4_QC;SWC_F_MDS_5_QC;TS_F_MDS_1_QC;TS_F_MDS_2_QC;TS_F_MDS_3_QC;TS_F_MDS_4_QC;TS_F_MDS_5_QC;TS_F_MDS_6_QC
2022;4;28;16;30;118;100.630;383.300;645.600;390.530;194.590;229.370;317.450;0.508;0.605;1.588;84.720;22.360;0.220;0.035;0.255;0.091;0.213;3.040;1.170;0.420;0.100;0.050;0.320;0.790;82.050;84.080;69.520;95.220;92.070;6.000;313.400;0;0.000;0;0;1;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;17;0;118;48.640;277.780;471.020;289.390;143.770;230.720;316.090;0.518;0.614;-3.911;59.690;21.930;0.120;0.123;0.243;0.077;0.203;2.430;0.970;0.380;0.090;0.050;0.320;0.790;82.040;84.080;69.510;95.210;92.060;5.010;323.200;0;0.000;0;0;1;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;17;30;118;10.720;142.200;253.290;152.580;75.040;258.170;314.610;0.528;0.602;-16.400;42.460;24.840;0.146;0.090;0.235;0.051;0.196;1.980;0.640;0.280;0.060;0.050;0.320;0.790;82.040;84.080;69.530;95.200;92.060;4.340;322.000;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;18;0;118;72.600;246.820;383.240;241.900;127.430;271.060;317.850;0.516;0.631;-7.815;60.310;24.820;0.005;0.242;0.247;0.072;0.205;2.550;0.500;0.210;0.040;0.050;0.320;0.790;82.030;84.080;69.530;95.200;92.060;4.210;323.000;0;0.000;0;0;1;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;18;30;118;-42.600;87.810;156.780;100.140;49.230;230.230;311.410;;;-22.190;49.650;13.400;0.200;0.034;0.234;0.035;0.193;1.830;0.350;0.160;0.030;0.060;0.320;0.780;82.030;84.070;69.530;95.210;92.060;4.270;316.700;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;19;0;118;-22.340;87.520;127.990;82.300;46.680;248.720;311.900;;;-16.090;35.470;16.720;0.171;0.057;0.228;0.035;0.188;1.520;0.140;0.090;0.020;0.060;0.320;0.780;82.020;84.070;69.510;95.210;92.060;3.630;325.600;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;19;30;118;-74.440;35.040;51.580;35.480;20.570;218.330;307.240;;;-18.600;27.050;12.140;0.220;0.001;0.219;0.016;0.179;1.000;0.050;0.050;0.010;0.060;0.320;0.780;82.020;84.080;69.510;95.200;92.060;3.360;323.400;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;20;0;118;-88.390;4.030;16.770;10.080;4.020;215.880;304.280;;;-16.250;19.580;8.410;0.160;0.049;0.209;0.002;0.169;0.380;-0.010;0.020;0.010;0.060;0.320;0.780;82.010;84.080;69.510;95.210;92.060;2.290;302.100;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;20;30;118;-87.480;0.000;3.230;1.990;-0.030;214.340;301.850;;;-13.866;25.170;5.780;0.190;0.007;0.197;0.000;0.159;-0.310;-0.030;0.000;0.010;0.060;0.320;0.780;82.010;84.080;69.480;95.210;92.050;2.380;312.900;1;0.000;0;0;1;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;21;0;118;-87.080;0.000;0.170;0.230;-0.880;211.310;299.270;;;-12.179;12.330;3.580;0.140;0.046;0.186;0.000;0.148;-1.010;-0.050;-0.010;0.010;0.060;0.320;0.780;82.010;84.090;69.460;95.200;92.050;1.890;307.300;1;0.000;0;0;1;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;21;30;118;-87.110;0.000;-0.010;0.060;-0.930;209.840;297.880;;;-16.540;23.080;1.970;0.170;0.015;0.185;0.000;0.147;-1.060;-0.050;-0.010;0.010;0.060;0.320;0.780;82.010;84.100;69.450;95.210;92.050;2.750;307.000;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;22;0;118;-85.340;0.000;-0.020;0.000;-1.130;209.550;296.020;;;-12.380;18.230;1.030;0.170;0.008;0.178;0.000;0.140;-1.500;-0.050;-0.010;0.010;0.060;0.320;0.780;82.010;84.100;69.430;95.210;92.050;2.370;299.000;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;22;30;118;-84.630;0.000;-0.010;-0.010;-0.940;208.930;294.500;;;-11.700;17.310;0.400;0.170;0.003;0.173;0.000;0.135;-1.840;-0.060;-0.020;0.010;0.050;0.320;0.780;82.010;84.110;69.420;95.200;92.050;2.420;296.700;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;23;0;118;-83.820;0.000;-0.010;0.020;-1.080;208.010;292.910;;;-9.910;16.470;0.110;0.171;-0.008;0.165;0.000;0.127;-2.380;-0.060;-0.020;0.000;0.050;0.330;0.780;82.010;84.110;69.390;95.210;92.050;2.060;303.800;1;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;28;23;30;118;-82.850;0.000;-0.030;0.000;-0.960;207.800;291.610;;;-8.870;15.360;-0.040;0.150;0.011;0.161;0.000;0.122;-2.660;-0.060;-0.020;0.000;0.050;0.330;0.780;82.010;84.120;69.340;95.210;92.050;2.190;296.100;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;0;0;119;-81.420;0.000;-0.010;0.000;-1.050;207.980;290.450;;;-9.140;10.590;-0.130;0.180;-0.007;0.158;0.000;0.119;-2.830;-0.060;-0.020;0.000;0.040;0.330;0.780;82.010;84.120;69.300;95.210;92.050;1.660;284.000;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;0;30;119;-81.760;0.000;0.000;-0.010;-1.080;206.450;289.290;;;-9.460;11.100;-0.170;0.240;-0.018;0.152;0.000;0.113;-3.260;-0.060;-0.020;0.000;0.040;0.330;0.780;82.010;84.130;69.240;95.210;92.040;2.100;278.600;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;1;0;119;-82.870;0.000;-0.010;0.030;-0.920;205.460;289.250;;;-10.120;16.140;-0.170;0.140;0.018;0.158;0.000;0.117;-2.930;-0.060;-0.020;0.000;0.030;0.330;0.780;82.010;84.120;68.920;95.220;92.040;2.580;294.300;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;1;30;119;-81.070;0.000;-0.010;0.030;-1.090;206.080;288.240;;;-6.339;11.420;-0.210;0.130;0.022;0.152;0.000;0.112;-3.300;-0.060;-0.020;-0.010;0.030;0.330;0.780;82.020;84.120;68.880;95.220;92.040;1.820;296.000;1;0.000;0;0;1;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;2;0;119;-80.270;0.000;-0.020;0.000;-1.050;206.220;287.540;;;-6.298;10.850;-0.120;0.130;0.019;0.149;0.000;0.109;-3.520;-0.060;-0.020;-0.010;0.020;0.330;0.780;82.010;84.130;68.860;95.220;92.040;2.110;297.300;1;0.000;0;0;1;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;2;30;119;-77.890;0.000;0.010;0.060;-1.070;208.180;287.140;;;-8.230;12.590;-0.120;0.170;-0.021;0.149;0.000;0.109;-3.570;-0.060;-0.010;-0.010;0.020;0.330;0.780;82.020;84.140;68.800;95.230;92.040;1.980;288.100;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;3;0;119;-74.160;0.000;0.820;0.560;-0.630;213.080;287.870;;;-7.370;13.090;-0.270;0.220;-0.069;0.151;0.000;0.110;-3.430;-0.060;-0.010;-0.010;0.020;0.330;0.780;82.010;84.130;68.770;95.230;92.030;2.480;292.500;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;3;30;119;-79.500;0.000;7.550;4.690;1.660;209.300;287.140;;;-7.020;8.830;-0.130;0.210;-0.064;0.146;0.000;0.106;-3.780;-0.070;-0.010;-0.010;0.020;0.330;0.780;82.010;84.130;68.770;95.230;92.030;2.130;282.400;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;4;0;119;-70.070;14.280;32.140;19.230;10.000;212.390;286.740;;;-4.580;7.150;0.070;0.130;0.010;0.140;0.007;0.100;-4.230;-0.070;-0.010;-0.010;0.020;0.330;0.780;82.010;84.130;68.760;95.240;92.040;1.870;274.600;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;4;30;119;-60.780;52.050;94.140;60.770;36.310;211.570;288.090;;;-1.310;9.080;0.060;0.187;-0.047;0.145;0.025;0.104;-3.880;-0.070;-0.010;-0.010;0.010;0.330;0.780;82.010;84.120;68.760;95.240;92.040;1.420;278.600;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;5;0;119;-39.700;98.240;177.990;112.880;62.560;215.510;290.890;;;3.900;8.660;0.160;0.140;-0.002;0.154;0.042;0.111;-3.350;-0.070;-0.010;-0.010;0.010;0.330;0.780;82.010;84.130;68.760;95.240;92.040;1.250;291.900;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;5;30;119;-29.570;116.150;216.370;135.250;70.130;217.350;292.940;0.604;0.625;4.650;10.930;0.170;0.110;0.030;0.160;0.048;0.116;-3.000;-0.060;-0.010;-0.010;0.010;0.320;0.780;82.010;84.120;68.750;95.240;92.040;1.770;285.900;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;6;0;119;-2.850;182.060;334.660;208.340;107.180;218.360;296.090;0.589;0.623;6.480;12.100;0.320;0.080;0.087;0.167;0.066;0.121;-2.580;-0.060;-0.010;0.000;0.010;0.320;0.780;82.010;84.130;68.740;95.240;92.030;2.100;274.600;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;6;30;119;26.060;242.240;440.840;270.990;138.660;222.870;300.390;0.572;0.615;18.390;19.490;0.320;0.100;0.077;0.177;0.079;0.130;-1.980;-0.050;-0.010;0.000;0.010;0.320;0.780;82.010;84.130;68.720;95.250;92.040;3.010;280.000;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;7;0;119;54.350;284.110;516.290;311.420;157.170;231.320;303.910;0.553;0.603;11.850;22.000;0.300;0.150;0.036;0.186;0.087;0.137;-1.490;-0.040;-0.010;0.000;0.010;0.320;0.780;82.010;84.130;68.710;95.250;92.050;3.210;290.100;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;7;30;119;75.700;325.810;593.410;354.860;177.780;234.970;307.300;0.546;0.598;14.310;24.440;0.570;0.120;0.076;0.196;0.095;0.146;-0.910;-0.030;0.000;0.000;0.010;0.320;0.780;82.010;84.130;68.680;95.260;92.040;2.760;309.700;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;8;0;119;84.550;330.930;606.590;359.750;179.340;242.920;309.960;0.542;0.593;15.330;25.950;0.430;0.030;0.172;0.202;0.096;0.151;-0.630;-0.030;0.000;0.000;0.010;0.320;0.780;82.010;84.130;68.660;95.260;92.040;3.100;282.800;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;8;30;119;93.380;353.430;650.300;383.290;189.850;241.170;311.370;0.537;0.589;9.190;25.020;0.760;0.054;0.154;0.209;0.100;0.156;-0.270;-0.030;0.000;0.000;0.020;0.320;0.780;82.010;84.130;68.620;95.260;92.040;3.130;297.700;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;9;0;119;142.110;442.100;810.140;473.540;234.120;249.410;315.280;0.530;0.585;13.990;30.450;0.430;0.038;0.180;0.217;0.111;0.164;0.180;-0.010;0.010;0.010;0.020;0.320;0.780;82.010;84.130;68.520;95.260;92.040;3.710;307.800;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;9;30;119;148.090;456.430;837.450;486.650;239.500;246.270;315.110;0.525;0.581;16.770;27.360;1.440;0.066;0.157;0.223;0.113;0.168;0.430;0.000;0.010;0.010;0.020;0.320;0.780;82.010;84.140;68.450;95.260;92.040;4.240;298.800;0;0.000;0;0;1;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;10;0;119;182.740;499.170;914.980;522.870;256.120;257.010;317.320;0.513;0.571;16.300;51.050;1.180;0.120;0.111;0.231;0.118;0.175;0.830;0.030;0.020;0.020;0.020;0.320;0.780;82.010;84.130;68.420;95.260;92.040;3.860;306.400;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;10;30;119;124.250;336.240;628.410;358.450;173.580;278.900;317.310;0.516;0.570;2.960;47.250;-0.010;0.050;0.186;0.236;0.100;0.180;1.080;0.060;0.040;0.040;0.020;0.320;0.780;82.000;84.130;68.400;95.270;92.040;4.310;306.100;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;11;0;119;266.070;639.310;1161.160;650.230;316.390;262.480;319.330;0.495;0.560;24.930;74.000;1.770;0.020;0.223;0.243;0.131;0.186;1.400;0.120;0.050;0.040;0.020;0.320;0.780;82.000;84.130;68.240;95.270;92.050;5.160;311.300;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;11;30;119;151.200;437.210;807.520;450.180;217.320;248.220;316.910;0.497;0.557;16.448;62.140;1.590;0.081;0.162;0.242;0.114;0.185;1.330;0.140;0.060;0.060;0.030;0.320;0.780;82.000;84.130;68.220;95.270;92.040;4.610;320.900;0;0.000;0;0;1;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;12;0;119;220.730;534.390;974.580;541.240;262.040;267.660;319.280;0.490;0.555;12.780;61.800;1.550;-0.130;0.384;0.254;0.124;0.195;1.890;0.180;0.080;0.050;0.030;0.320;0.780;81.990;84.120;68.230;95.270;92.040;5.010;318.100;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;12;30;119;297.610;673.340;1213.050;669.110;324.740;269.990;320.980;0.482;0.552;52.053;81.574;1.510;0.137;0.124;0.262;0.135;0.202;2.240;0.260;0.120;0.050;0.030;0.320;0.780;82.000;84.120;68.240;95.270;92.040;4.678;;0;0.000;0;0;1;1;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;13;0;119;212.490;495.890;899.870;498.330;241.070;277.350;319.680;0.486;0.554;20.630;83.370;4.300;0.127;0.135;0.262;0.122;0.202;2.230;0.290;0.180;0.070;0.030;0.320;0.780;81.990;84.120;68.240;95.270;92.040;4.540;298.000;0;0.000;0;0;1;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;13;30;119;264.200;614.260;1101.020;607.330;294.950;265.850;320.960;0.480;0.552;32.190;86.050;0.350;0.105;0.163;0.268;0.132;0.207;2.480;0.670;0.310;0.090;0.030;0.320;0.780;81.990;84.110;68.260;95.280;92.040;4.550;297.400;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;14;0;119;220.250;505.570;913.110;509.760;247.820;283.370;320.870;0.490;0.558;28.240;86.050;1.920;0.180;0.091;0.271;0.124;0.210;2.620;1.340;0.470;0.140;0.040;0.320;0.780;81.990;84.100;68.270;95.280;92.040;4.890;302.400;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;14;30;119;135.570;338.400;620.250;349.510;168.830;285.710;319.710;0.499;0.563;11.690;63.610;2.000;0.070;0.199;0.269;0.106;0.207;2.500;1.500;0.540;0.140;0.040;0.320;0.780;81.990;84.110;68.300;95.280;92.040;5.250;307.600;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;15;0;119;132.530;332.650;603.010;342.860;166.500;286.070;319.690;0.501;0.569;10.240;57.590;2.140;0.066;0.206;0.272;0.106;0.209;2.580;1.450;0.570;0.140;0.040;0.320;0.780;81.990;84.100;68.320;95.280;92.040;5.100;305.700;0;0.000;0;0;0;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;15;30;119;121.430;326.060;591.220;335.190;161.890;277.090;319.830;0.496;0.567;6.920;48.720;2.220;0.140;0.133;0.273;0.105;0.210;2.640;1.540;0.600;0.140;0.040;0.320;0.780;81.990;84.100;68.330;95.280;92.040;4.110;295.200;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;16;0;119;84.930;292.580;525.180;306.590;148.470;259.530;318.710;0.507;0.584;3.490;46.370;2.960;-0.020;0.293;0.273;0.101;0.209;2.580;1.440;0.610;0.140;0.040;0.320;0.780;81.990;84.090;68.330;95.290;92.040;4.590;300.500;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;16;30;119;86.560;241.130;431.320;250.380;122.590;287.890;319.870;0.508;0.580;-9.196;41.540;6.731;0.140;0.137;0.277;0.092;0.213;2.760;1.370;0.590;0.130;0.040;0.320;0.780;81.980;84.080;68.360;95.270;92.040;2.990;275.700;0;0.000;0;0;1;0;1.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;17;0;119;60.710;167.030;303.770;175.490;85.420;298.940;319.840;0.511;0.578;-10.450;43.410;0.915;0.140;0.143;0.283;0.075;0.218;3.010;1.250;0.560;0.120;0.040;0.320;0.780;81.980;84.080;68.370;95.280;92.040;3.620;269.600;0;0.000;0;0;0;0;1.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;17;30;119;103.890;297.720;494.550;305.000;153.310;280.440;320.960;0.515;0.617;-4.757;46.270;13.220;0.053;0.241;0.294;0.103;0.228;3.480;1.160;0.510;0.110;0.040;0.320;0.780;81.970;84.070;68.380;95.280;92.040;3.630;286.600;0;0.000;0;0;1;0;0.000;1;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;18;0;119;16.580;200.910;333.240;215.260;109.660;243.950;318.620;0.546;0.646;-14.310;40.110;-3.510;0.200;0.091;0.291;0.085;0.225;3.340;1.010;0.490;0.110;0.040;0.320;0.780;81.970;84.060;68.380;95.280;92.050;3.910;275.700;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;18;30;119;-32.190;115.050;200.780;132.160;65.500;234.610;316.350;;;-29.030;43.410;-6.710;0.200;0.090;0.290;0.060;0.224;3.250;0.650;0.360;0.090;0.040;0.320;0.780;81.960;84.060;68.380;95.270;92.040;3.830;274.600;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;19;0;119;-53.390;48.780;93.040;58.160;29.530;241.140;313.780;;;-13.430;12.100;-4.170;0.190;0.086;0.276;0.031;0.210;2.590;0.280;0.230;0.060;0.040;0.320;0.780;81.950;84.050;68.370;95.270;92.040;2.070;235.500;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;19;30;119;-31.980;23.020;42.180;25.970;12.790;272.710;314.920;;;-18.170;14.890;5.250;0.270;0.003;0.273;0.016;0.206;2.400;0.100;0.120;0.040;0.030;0.320;0.780;81.950;84.060;68.370;95.260;92.040;2.200;213.100;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;20;0;119;-30.920;4.220;12.840;7.380;2.410;282.450;315.180;;;-19.650;15.100;2.860;0.230;0.044;0.274;0.003;0.206;2.420;0.040;0.060;0.020;0.030;0.320;0.780;81.940;84.060;68.370;95.270;92.040;2.710;221.900;0;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;20;30;119;-30.640;0.000;2.680;1.570;-0.710;283.970;315.320;;;-29.310;22.380;1.840;0.270;0.004;0.274;0.000;0.206;2.390;-0.010;0.020;0.000;0.030;0.320;0.780;81.930;84.050;68.360;95.260;92.040;3.610;236.800;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;21;0;119;-48.260;0.000;0.220;0.270;-1.420;263.770;313.450;;;-32.010;19.680;1.190;0.330;-0.063;0.267;0.000;0.199;2.070;-0.030;0.000;0.000;0.030;0.320;0.780;81.930;84.070;68.340;95.260;92.040;3.800;237.300;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;21;30;119;-62.250;0.000;0.000;0.050;-1.270;247.380;310.900;;;-29.400;13.400;0.800;0.260;-0.002;0.258;0.000;0.190;1.590;-0.050;0.000;0.000;0.030;0.320;0.780;81.920;84.060;68.320;95.260;92.040;3.280;232.500;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;22;0;119;-71.700;0.000;-0.040;0.000;-1.280;236.130;309.110;;;-40.820;14.070;0.390;0.230;0.022;0.252;0.000;0.184;1.280;-0.050;-0.010;0.000;0.020;0.320;0.780;81.920;84.070;68.310;95.260;92.040;4.040;226.100;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;22;30;119;-66.090;0.000;-0.020;0.010;-1.140;241.550;308.780;;;-36.970;13.410;0.460;0.290;-0.042;0.248;0.000;0.180;1.070;-0.060;-0.010;0.000;0.020;0.320;0.780;81.920;84.070;68.300;95.260;92.040;4.150;237.600;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;23;0;119;-54.000;0.000;-0.020;0.000;-1.270;254.540;309.810;;;-26.630;10.270;0.150;0.200;0.048;0.248;0.000;0.179;1.040;-0.050;-0.010;0.000;0.020;0.320;0.780;81.910;84.070;68.280;95.250;92.040;4.340;233.900;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;29;23;30;119;-52.100;0.000;-0.020;-0.010;-1.260;256.750;310.110;;;-25.590;8.140;0.070;0.210;0.041;0.251;0.000;0.181;1.150;-0.050;-0.010;0.000;0.020;0.320;0.780;81.910;84.080;68.260;95.250;92.030;4.470;228.600;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2022;4;30;0;0;120;-58.320;0.000;-0.010;-0.010;-1.230;249.820;309.370;;;-27.870;4.400;-0.020;0.230;0.021;0.251;0.000;0.181;1.150;-0.050;-0.010;0.000;0.020;0.320;0.780;81.910;84.090;68.250;95.250;92.040;4.080;225.800;1;0.000;0;0;0;0;0.000;0;0;0;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
