year;month;day;hour;minute;doy;ALB_1_1_1;D_SNOW_1_1_1;LWIN_1_1_1;LWOUT_1_1_1;PPFD_1_1_1;P_RAIN_1_1_1;RH_1_1_1;RN_1_1_1;SWIN_1_1_1;SWIN_POT;SWOUT_1_1_1;TA_1_1_1;WTD_1_1_1;PA_1_1_1;co2_flux_final_gf_ensemble_rand_err;co2_flux_final_gf_ensemble_sys_err;co2_flux_final_gf_ensemble;LE_final_gf_ensemble_rand_err;LE_final_gf_ensemble_sys_err;LE_final_gf_ensemble;Reco_gf_ensemble_NT;GPP_gf_ensemble_NT;SHF_mean;SWC_mean;TS_mean;H_final;lai;lai_F050;lai_std;lai_se;lai_uncertainty;lai_F005;lai_F095;lai_aoi_nan_percentage
2022;1;2;20;0;2;NaN;NaN;294.413;294.180;-0.002;0.000;92.227;0.273;-0.213;0.000;-0.253;-4.820;NaN;98.054;0.053;0.000;0.379;0.369;0.000;-0.260;0.379;0.000;NaN;NaN;NaN;-0.924;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;2;20;30;2;NaN;NaN;294.229;293.863;-0.002;0.000;92.175;0.375;-0.220;0.000;-0.229;-4.868;NaN;98.016;0.052;0.000;0.476;0.123;0.000;-0.033;0.476;0.000;NaN;NaN;NaN;-3.767;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;2;21;0;2;NaN;NaN;293.986;293.628;-0.002;0.000;92.173;0.363;-0.222;0.000;-0.226;-4.930;NaN;97.991;0.088;0.000;0.437;0.559;0.000;0.384;0.437;0.000;NaN;NaN;NaN;2.555;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;2;21;30;2;NaN;NaN;293.510;292.371;-0.001;0.000;92.013;1.163;-0.228;0.000;-0.252;-5.045;NaN;97.935;0.058;0.000;0.552;0.936;0.000;0.259;0.552;0.000;NaN;NaN;NaN;1.242;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;2;22;0;2;NaN;NaN;293.031;291.794;-0.002;0.000;91.803;1.085;-0.232;0.000;-0.080;-5.119;NaN;97.907;0.071;0.000;0.494;0.408;0.000;-1.193;0.494;0.000;NaN;NaN;NaN;1.243;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;2;22;30;2;NaN;NaN;292.981;291.498;-0.001;0.000;92.076;1.261;-0.202;0.000;0.019;-5.112;NaN;97.865;0.080;0.000;0.496;0.195;0.000;-0.986;0.496;0.000;NaN;NaN;NaN;-5.207;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;2;23;0;2;NaN;NaN;293.220;292.850;-0.001;0.000;91.880;0.069;-0.239;0.000;0.061;-5.074;NaN;97.839;0.068;0.000;0.599;0.301;0.000;0.406;0.599;0.000;NaN;NaN;NaN;1.782;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;2;23;30;2;NaN;NaN;293.113;291.885;-0.001;0.000;91.839;0.976;-0.225;0.000;0.027;-5.101;NaN;97.808;0.059;0.000;0.414;0.322;0.000;-1.410;0.414;0.000;NaN;NaN;NaN;-2.158;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;0;0;3;NaN;NaN;293.233;292.867;-0.001;0.000;91.681;-0.008;-0.274;0.000;0.101;-5.082;NaN;97.783;0.099;0.000;0.680;0.098;0.000;0.050;0.680;0.000;NaN;NaN;NaN;-1.085;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;0;30;3;NaN;NaN;293.282;292.919;-0.001;0.000;91.650;0.008;-0.276;0.000;0.078;-5.069;NaN;97.760;0.170;0.000;0.267;0.241;0.000;-0.420;0.267;0.000;NaN;NaN;NaN;0.551;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;1;0;3;NaN;NaN;293.250;293.028;-0.001;0.000;92.059;-0.108;-0.254;0.000;0.076;-5.100;NaN;97.737;0.222;0.000;0.736;0.409;0.000;0.309;0.736;0.000;NaN;NaN;NaN;0.389;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;1;30;3;NaN;NaN;293.260;293.180;-0.001;0.000;92.219;-0.256;-0.254;0.000;0.082;-5.111;NaN;97.705;0.197;0.000;0.639;0.385;0.000;0.012;0.639;0.000;NaN;NaN;NaN;-2.218;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;2;0;3;NaN;NaN;293.164;293.088;-0.001;0.000;92.263;-0.199;-0.248;0.000;0.026;-5.152;NaN;97.682;0.146;0.000;0.556;0.486;0.000;0.440;0.556;0.000;NaN;NaN;NaN;1.863;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;2;30;3;NaN;NaN;292.780;292.813;-0.001;0.000;91.761;-0.332;-0.323;0.000;-0.024;-5.258;NaN;97.658;0.081;0.000;0.591;0.736;0.000;-0.209;0.591;0.000;NaN;NaN;NaN;0.988;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;3;0;3;NaN;NaN;292.285;292.165;-0.001;0.000;91.740;-0.175;-0.308;0.000;-0.013;-5.375;NaN;97.637;0.120;0.000;0.613;0.747;0.000;0.767;0.613;0.000;NaN;NaN;NaN;2.734;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;3;30;3;NaN;NaN;291.834;291.590;-0.001;0.000;91.532;-0.090;-0.303;0.000;0.031;-5.468;NaN;97.626;0.088;0.000;0.515;0.200;0.000;-0.193;0.515;0.000;NaN;NaN;NaN;7.924;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;4;0;3;NaN;NaN;291.410;291.026;-0.001;0.000;91.543;-0.015;-0.314;0.000;0.085;-5.544;NaN;97.619;0.075;0.000;0.579;0.265;0.000;-0.237;0.579;0.000;NaN;NaN;NaN;-2.540;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;4;30;3;NaN;NaN;291.230;291.035;-0.001;0.000;91.738;-0.208;-0.278;0.000;0.125;-5.590;NaN;97.607;0.106;0.000;0.303;0.229;0.000;0.182;0.303;0.000;NaN;NaN;NaN;-4.051;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;5;0;3;NaN;NaN;291.210;291.379;-0.001;0.000;92.166;-0.532;-0.243;0.000;0.120;-5.594;NaN;97.603;0.080;0.000;0.470;0.438;0.000;1.182;0.470;0.000;NaN;NaN;NaN;4.736;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;5;30;3;NaN;NaN;291.307;291.711;-0.001;0.000;92.145;-0.804;-0.246;0.000;0.154;-5.591;NaN;97.609;0.054;0.000;0.395;0.296;0.000;-0.319;0.395;0.000;NaN;NaN;NaN;-1.235;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;6;0;3;NaN;NaN;291.322;291.262;-0.000;0.000;91.954;-0.335;-0.272;0.000;0.123;-5.572;NaN;97.606;0.058;0.000;0.370;0.108;0.000;0.071;0.370;0.000;NaN;NaN;NaN;-0.454;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;6;30;3;NaN;NaN;291.138;290.772;0.035;0.000;91.796;-0.037;-0.259;0.000;0.144;-5.613;NaN;97.606;0.061;0.000;0.404;0.502;0.000;-0.906;0.404;0.000;NaN;NaN;NaN;0.180;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;7;0;3;NaN;NaN;290.929;290.582;0.412;0.000;92.051;-0.287;-0.025;0.000;0.610;-5.666;NaN;97.633;0.074;0.000;0.433;0.282;0.000;-0.273;0.433;0.000;NaN;NaN;NaN;4.220;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;7;30;3;NaN;NaN;291.077;292.535;1.887;0.000;92.585;-3.233;0.852;0.057;2.628;-5.688;NaN;97.634;0.076;0.000;0.571;0.797;0.000;1.731;0.571;0.000;NaN;NaN;NaN;1.607;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;8;0;3;NaN;NaN;291.694;293.229;4.625;0.000;93.147;-5.221;2.424;29.824;6.109;-5.688;NaN;97.639;0.076;0.000;0.311;0.379;0.000;0.407;0.311;0.000;NaN;NaN;NaN;0.936;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;8;30;3;NaN;NaN;291.626;291.924;9.264;0.000;92.719;-7.959;5.193;136.315;12.854;-5.743;NaN;97.643;0.097;0.000;0.305;0.598;0.000;-0.606;0.305;0.000;NaN;NaN;NaN;4.636;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;9;0;3;NaN;NaN;291.230;291.114;14.210;0.000;92.225;-11.626;8.100;234.636;19.842;-5.950;NaN;97.646;0.075;0.000;0.146;1.157;0.000;1.080;0.483;0.336;NaN;NaN;NaN;6.268;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;9;30;3;NaN;NaN;290.732;290.505;18.610;0.000;91.787;-15.508;10.903;295.699;26.638;-6.083;NaN;97.639;0.065;0.000;0.473;0.189;0.000;-0.158;0.480;0.007;NaN;NaN;NaN;3.085;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;10;0;3;NaN;NaN;290.637;290.738;20.052;0.000;92.092;-17.171;11.718;321.578;28.788;-6.134;NaN;97.631;0.065;0.000;0.334;0.456;0.000;0.552;0.476;0.143;NaN;NaN;NaN;4.543;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;10;30;3;NaN;NaN;290.382;290.125;17.337;0.000;92.267;-14.160;9.761;315.075;24.178;-6.196;NaN;97.621;0.096;0.000;0.653;0.623;0.000;1.006;0.653;0.000;NaN;NaN;NaN;0.201;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;11;0;3;NaN;NaN;289.914;289.642;15.613;0.000;92.615;-12.598;8.847;275.421;21.716;-6.274;NaN;97.615;0.153;0.000;0.683;0.555;0.000;0.481;0.683;0.000;NaN;NaN;NaN;5.210;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;11;30;3;NaN;NaN;289.298;289.541;12.347;0.000;92.858;-10.492;6.942;199.009;17.191;-6.380;NaN;97.601;0.131;0.000;0.603;0.581;0.000;1.699;0.603;0.000;NaN;NaN;NaN;8.763;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;12;0;3;NaN;NaN;288.610;288.745;7.269;0.000;92.901;-5.750;3.721;89.516;9.336;-6.488;NaN;97.597;0.053;0.000;0.363;0.586;0.000;1.247;0.363;0.000;NaN;NaN;NaN;0.907;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;12;30;3;NaN;NaN;287.781;287.733;3.753;0.000;92.591;-2.725;1.817;7.666;4.590;-6.586;NaN;97.599;0.077;0.000;0.567;0.878;0.000;-0.391;0.567;0.000;NaN;NaN;NaN;4.509;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;13;0;3;NaN;NaN;287.094;287.147;1.294;0.000;92.127;-1.093;0.414;0.000;1.455;-6.662;NaN;97.615;0.075;0.000;0.406;0.467;0.000;0.181;0.406;0.000;NaN;NaN;NaN;3.947;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;13;30;3;NaN;NaN;286.587;286.818;0.270;0.000;92.303;-0.539;-0.067;0.000;0.240;-6.765;NaN;97.614;0.051;0.000;0.339;0.268;0.000;0.179;0.339;0.000;NaN;NaN;NaN;3.838;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;14;0;3;NaN;NaN;286.140;286.211;0.015;0.000;92.166;-0.243;-0.207;0.000;-0.036;-6.836;NaN;97.613;0.072;0.000;0.528;0.267;0.000;0.176;0.528;0.000;NaN;NaN;NaN;5.033;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;14;30;3;NaN;NaN;285.877;286.042;-0.001;0.000;92.060;-0.361;-0.202;0.000;-0.006;-6.871;NaN;97.617;0.072;0.000;0.517;0.211;0.000;0.452;0.517;0.000;NaN;NaN;NaN;-0.988;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;15;0;3;NaN;NaN;285.716;286.128;-0.001;0.000;92.312;-0.562;-0.185;0.000;-0.035;-6.928;NaN;97.610;0.097;0.000;0.477;0.249;0.000;0.343;0.477;0.000;NaN;NaN;NaN;6.489;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;15;30;3;NaN;NaN;285.565;285.928;-0.001;0.000;92.611;-0.434;-0.166;0.000;-0.095;-6.979;NaN;97.599;0.067;0.000;0.490;0.159;0.000;0.511;0.490;0.000;NaN;NaN;NaN;6.188;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;16;0;3;NaN;NaN;285.387;285.769;-0.001;0.000;93.027;-0.419;-0.138;0.000;-0.101;-7.021;NaN;97.593;0.056;0.000;0.459;0.077;0.000;0.118;0.459;0.000;NaN;NaN;NaN;-0.948;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;16;30;3;NaN;NaN;285.330;285.780;-0.001;0.000;93.396;-0.461;-0.108;0.000;-0.097;-7.052;NaN;97.593;0.076;0.000;0.540;0.141;0.000;0.344;0.540;0.000;NaN;NaN;NaN;1.320;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;17;0;3;NaN;NaN;285.392;285.936;-0.001;0.000;93.687;-0.535;-0.083;0.000;-0.092;-7.054;NaN;97.595;0.081;0.000;0.456;0.168;0.000;0.754;0.456;0.000;NaN;NaN;NaN;7.237;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;17;30;3;NaN;NaN;285.452;285.785;-0.001;0.000;93.555;-0.371;-0.093;0.000;-0.056;-7.022;NaN;97.588;0.067;0.000;0.468;0.063;0.000;0.216;0.468;0.000;NaN;NaN;NaN;6.676;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;18;0;3;NaN;NaN;285.518;285.866;-0.001;0.000;93.611;-0.395;-0.094;0.000;-0.048;-6.995;NaN;97.581;0.061;0.000;0.466;0.250;0.000;0.527;0.466;0.000;NaN;NaN;NaN;2.566;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;18;30;3;NaN;NaN;285.625;285.953;-0.001;0.000;93.762;-0.334;-0.079;0.000;-0.073;-6.989;NaN;97.573;0.061;0.000;0.489;0.090;0.000;0.077;0.489;0.000;NaN;NaN;NaN;2.393;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;19;0;3;NaN;NaN;285.659;286.001;-0.001;0.000;93.764;-0.336;-0.086;0.000;-0.092;-6.989;NaN;97.559;0.075;0.000;0.412;0.210;0.000;0.604;0.412;0.000;NaN;NaN;NaN;3.530;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;19;30;3;NaN;NaN;285.786;286.640;-0.001;0.000;94.403;-0.750;-0.058;0.000;-0.161;-6.987;NaN;97.561;0.053;0.000;0.303;0.183;0.000;0.385;0.303;0.000;NaN;NaN;NaN;8.034;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;20;0;3;NaN;NaN;286.084;287.221;-0.001;0.000;94.157;-1.067;-0.059;0.000;-0.129;-6.914;NaN;97.561;0.066;0.000;0.361;0.278;0.000;0.359;0.361;0.000;NaN;NaN;NaN;5.786;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;20;30;3;NaN;NaN;286.316;287.483;-0.001;0.000;94.012;-1.049;-0.071;0.000;-0.189;-6.859;NaN;97.541;0.069;0.000;0.415;0.442;0.000;1.244;0.415;0.000;NaN;NaN;NaN;3.498;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;21;0;3;NaN;NaN;286.378;287.129;-0.001;0.000;94.293;-0.584;-0.062;0.000;-0.229;-6.859;NaN;97.544;0.078;0.000;0.455;0.304;0.000;0.825;0.455;0.000;NaN;NaN;NaN;4.016;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;21;30;3;NaN;NaN;286.380;287.252;-0.001;0.000;94.155;-0.805;-0.079;0.000;-0.146;-6.846;NaN;97.542;0.058;0.000;0.270;0.195;0.000;-0.050;0.270;0.000;NaN;NaN;NaN;5.638;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;22;0;3;NaN;NaN;286.515;287.482;-0.001;0.000;94.157;-0.918;-0.072;0.000;-0.121;-6.807;NaN;97.537;0.080;0.000;0.568;0.250;0.000;0.619;0.568;0.000;NaN;NaN;NaN;9.160;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;22;30;3;NaN;NaN;286.606;287.154;-0.001;0.000;94.129;-0.510;-0.072;0.000;-0.111;-6.779;NaN;97.516;0.049;0.000;0.352;0.235;0.000;0.550;0.352;0.000;NaN;NaN;NaN;6.272;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;23;0;3;NaN;NaN;286.726;287.354;-0.001;0.000;93.823;-0.669;-0.081;0.000;-0.041;-6.731;NaN;97.507;0.087;0.000;0.551;0.124;0.000;0.088;0.551;0.000;NaN;NaN;NaN;2.665;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;3;23;30;3;NaN;NaN;286.939;287.336;-0.001;0.000;93.507;-0.474;-0.102;0.000;-0.025;-6.667;NaN;97.490;0.056;0.000;0.463;0.164;0.000;0.538;0.463;0.000;NaN;NaN;NaN;7.068;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;0;0;4;NaN;NaN;286.988;287.167;-0.001;0.000;93.561;-0.264;-0.109;0.000;-0.024;-6.631;NaN;97.460;0.073;0.000;0.514;0.359;0.000;-0.149;0.514;0.000;NaN;NaN;NaN;2.169;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;0;30;4;NaN;NaN;287.192;287.412;-0.001;0.000;93.543;-0.408;-0.109;0.000;0.079;-6.568;NaN;97.435;0.073;0.000;0.406;0.111;0.000;0.073;0.406;0.000;NaN;NaN;NaN;-0.445;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;1;0;4;NaN;NaN;287.557;287.729;-0.001;0.000;92.812;-0.460;-0.151;0.000;0.136;-6.457;NaN;97.418;0.066;0.000;0.512;0.230;0.000;-0.224;0.512;0.000;NaN;NaN;NaN;-1.669;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;1;30;4;NaN;NaN;287.720;287.671;-0.001;0.000;92.632;-0.161;-0.165;0.000;0.046;-6.437;NaN;97.390;0.069;0.000;0.595;0.361;0.000;-0.466;0.595;0.000;NaN;NaN;NaN;1.151;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;2;0;4;NaN;NaN;287.587;287.310;-0.001;0.000;92.291;0.051;-0.185;0.000;0.041;-6.463;NaN;97.375;0.070;0.000;0.458;0.424;0.000;-0.158;0.458;0.000;NaN;NaN;NaN;-4.018;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;2;30;4;NaN;NaN;287.592;287.805;-0.001;0.000;92.003;-0.511;-0.216;0.000;0.083;-6.469;NaN;97.355;0.072;0.000;0.567;0.180;0.000;-0.220;0.567;0.000;NaN;NaN;NaN;0.683;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;3;0;4;NaN;NaN;287.608;287.716;-0.001;0.000;91.996;-0.418;-0.222;0.000;0.088;-6.469;NaN;97.335;0.095;0.000;0.479;0.166;0.000;-0.482;0.479;0.000;NaN;NaN;NaN;4.609;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;3;30;4;NaN;NaN;287.357;286.367;-0.001;0.000;91.865;0.722;-0.206;0.000;0.062;-6.498;NaN;97.295;0.072;0.000;0.431;0.369;0.000;-0.774;0.431;0.000;NaN;NaN;NaN;2.916;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;4;0;4;NaN;NaN;287.763;288.699;-0.001;0.000;91.823;-1.475;-0.245;0.000;0.294;-6.393;NaN;97.263;0.122;0.000;0.750;1.009;0.000;0.717;0.750;0.000;NaN;NaN;NaN;5.421;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;4;30;4;NaN;NaN;288.206;288.616;-0.001;0.000;92.027;-0.860;-0.238;0.000;0.212;-6.305;NaN;97.231;0.070;0.000;0.471;0.739;0.000;-0.984;0.471;0.000;NaN;NaN;NaN;-1.545;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;5;0;4;NaN;NaN;288.568;288.677;-0.001;0.000;92.145;-0.543;-0.208;0.000;0.226;-6.205;NaN;97.204;0.092;0.000;0.652;0.398;0.000;0.424;0.652;0.000;NaN;NaN;NaN;4.207;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;5;30;4;NaN;NaN;289.055;289.366;-0.001;0.000;92.208;-0.795;-0.203;0.000;0.282;-6.083;NaN;97.178;0.087;0.000;0.700;0.714;0.000;1.016;0.700;0.000;NaN;NaN;NaN;4.944;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;6;0;4;NaN;NaN;289.742;290.394;0.000;0.000;92.166;-1.224;-0.224;0.000;0.347;-5.911;NaN;97.157;0.083;0.000;0.411;0.395;0.000;0.577;0.411;0.000;NaN;NaN;NaN;-0.539;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;6;30;4;NaN;NaN;290.507;291.187;0.044;0.000;92.198;-1.302;-0.223;0.000;0.398;-5.743;NaN;97.134;0.095;0.000;0.684;1.201;0.000;-1.487;0.684;0.000;NaN;NaN;NaN;-7.367;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;7;0;4;NaN;NaN;291.224;291.940;0.498;0.000;92.308;-1.693;0.019;0.000;0.996;-5.581;NaN;97.096;0.061;0.000;0.403;0.212;0.000;0.205;0.403;0.000;NaN;NaN;NaN;-1.001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;7;30;4;NaN;NaN;291.977;292.541;1.184;0.000;92.260;-2.027;0.399;0.092;1.862;-5.422;NaN;97.071;0.056;0.000;0.525;0.584;0.000;0.950;0.525;0.000;NaN;NaN;NaN;-0.013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;8;0;4;NaN;NaN;292.552;292.940;3.736;0.000;92.309;-4.150;2.043;32.904;5.806;-5.335;NaN;97.041;0.086;0.000;0.579;0.290;0.000;-0.063;0.579;0.000;NaN;NaN;NaN;5.710;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;8;30;4;NaN;NaN;293.128;293.383;6.985;0.000;92.401;-6.303;3.846;142.346;9.895;-5.245;NaN;97.010;0.068;0.000;0.456;0.810;0.000;0.827;0.456;0.000;NaN;NaN;NaN;0.388;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;9;0;4;NaN;NaN;294.311;294.632;16.184;0.000;92.196;-15.075;9.679;241.148;24.433;-5.091;NaN;96.981;0.063;0.000;0.426;0.928;0.000;-1.859;0.497;0.071;NaN;NaN;NaN;0.016;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;9;30;4;NaN;NaN;295.256;295.199;16.464;0.000;92.235;-14.029;9.285;302.307;23.371;-4.924;NaN;96.953;0.066;0.000;0.562;0.866;0.000;1.561;0.562;0.000;NaN;NaN;NaN;2.397;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;10;0;4;NaN;NaN;295.716;295.869;14.254;0.000;92.487;-11.863;7.840;328.430;19.551;-4.774;NaN;96.926;0.059;0.000;0.479;1.132;0.000;2.020;0.502;0.023;NaN;NaN;NaN;4.182;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;10;30;4;NaN;NaN;296.338;296.301;10.771;0.000;92.802;-8.791;5.739;322.452;14.566;-4.602;NaN;96.898;0.117;0.000;0.472;1.260;0.000;-0.217;0.505;0.033;NaN;NaN;NaN;-2.491;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;11;0;4;NaN;NaN;297.054;297.071;11.266;0.000;93.151;-9.501;6.198;283.644;15.681;-4.387;NaN;96.852;0.076;0.000;0.677;1.884;0.000;-1.965;0.677;0.000;NaN;NaN;NaN;-1.992;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;11;30;4;NaN;NaN;298.184;298.063;9.366;0.000;93.490;-8.040;5.294;208.213;13.455;-4.178;NaN;96.828;0.062;0.000;0.448;0.640;0.000;0.104;0.448;0.000;NaN;NaN;NaN;1.752;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;12;0;4;NaN;NaN;298.912;298.906;8.212;0.000;93.952;-8.558;5.025;98.253;13.589;-3.969;NaN;96.819;0.150;0.000;0.300;1.055;0.000;0.380;0.300;0.000;NaN;NaN;NaN;3.908;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;12;30;4;NaN;NaN;300.125;300.055;5.433;0.000;94.156;-5.904;3.178;10.047;9.152;-3.695;NaN;96.812;0.195;0.000;0.366;1.018;0.000;0.469;0.366;0.000;NaN;NaN;NaN;0.965;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;13;0;4;NaN;NaN;300.746;301.093;1.519;0.000;94.656;-2.124;0.560;0.000;2.337;-3.470;NaN;96.796;0.114;0.000;0.474;0.492;0.000;0.263;0.474;0.000;NaN;NaN;NaN;5.284;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;13;30;4;NaN;NaN;301.457;302.108;0.306;0.000;95.075;-1.577;-0.076;0.000;0.851;-3.262;NaN;96.794;0.145;0.000;0.211;1.374;0.000;0.489;0.211;0.000;NaN;NaN;NaN;7.332;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;14;0;4;NaN;NaN;302.521;305.925;0.012;0.000;96.169;-4.345;-0.312;0.000;0.628;-2.964;NaN;96.804;0.091;0.000;0.313;1.940;0.000;-1.577;0.313;0.000;NaN;NaN;NaN;0.303;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;14;30;4;NaN;NaN;304.087;305.533;-0.001;0.000;96.693;-1.741;-0.024;0.000;0.271;-2.680;NaN;96.809;0.245;0.000;0.401;0.294;0.000;0.586;0.401;0.000;NaN;NaN;NaN;9.284;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;15;0;4;NaN;NaN;303.591;294.164;-0.002;0.000;96.055;10.661;0.258;0.000;-0.976;-2.930;NaN;96.784;0.175;0.000;0.240;0.642;0.000;-2.095;0.240;0.000;NaN;NaN;NaN;8.995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;4;15;30;4;NaN;NaN;297.638;275.825;-0.001;0.000;95.560;23.805;-0.046;0.000;-2.039;-3.943;NaN;96.786;0.165;0.000;0.341;0.677;0.000;-2.615;0.341;0.000;NaN;NaN;NaN;3.107;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
