year;month;day;hour;minute;doy;Prec;P;Tair;U;Ustar;H2O;CO2;Zen;LWin;diffPar;dirPar;diffNir;dirNir;DDsum;X;Tdaily;Tsoil;SWC
2022;1;4;3;30;4;0.000;97294.600;-6.498;1.160;0.214;3.552;390.000;2.028;287.357;-0.086;-0.000;-0.119;-0.000;0.000;-6.997;-4.213;2.978;0.631
2022;1;4;4;0;4;0.000;97263.200;-6.393;1.420;0.197;3.580;390.000;1.965;287.763;-0.103;-0.000;-0.142;-0.000;0.000;-6.997;-4.213;2.990;0.631
2022;1;4;4;30;4;0.000;97230.900;-6.305;1.348;0.180;3.614;390.000;1.903;288.206;-0.100;-0.000;-0.138;-0.000;0.000;-6.997;-4.213;3.008;0.631
2022;1;4;5;0;4;0.000;97204.500;-6.205;1.392;0.280;3.647;390.000;1.842;288.568;-0.088;-0.000;-0.121;-0.000;0.000;-6.997;-4.213;3.022;0.631
2022;1;4;5;30;4;0.000;97178.200;-6.083;1.475;0.314;3.685;390.000;1.784;289.055;-0.085;-0.000;-0.117;-0.000;0.000;-6.997;-4.213;3.003;0.631
2022;1;4;6;0;4;0.000;97156.700;-5.911;1.423;0.203;3.732;390.000;1.729;289.742;-0.094;-0.000;-0.130;-0.000;0.000;-6.997;-4.213;3.029;0.631
2022;1;4;6;30;4;0.000;97133.900;-5.743;1.436;0.301;3.783;390.000;1.677;290.507;-0.093;-0.000;-0.129;-0.000;0.000;-6.997;-4.213;3.010;0.631
2022;1;4;7;0;4;0.000;97096.000;-5.581;1.562;0.187;3.836;390.000;1.629;291.224;0.008;0.000;0.011;0.000;0.000;-6.997;-4.213;2.961;0.631
2022;1;4;7;30;4;0.000;97070.700;-5.422;1.745;0.297;3.882;390.000;1.587;291.977;0.168;0.000;0.232;0.000;0.000;-6.997;-4.213;2.930;0.631
2022;1;4;8;0;4;0.000;97041.300;-5.335;1.597;0.291;3.911;390.000;1.549;292.552;0.858;0.000;1.185;0.000;0.000;-6.997;-4.213;2.925;0.631
2022;1;4;8;30;4;0.000;97009.700;-5.245;1.478;0.286;3.943;390.000;1.519;293.128;1.616;0.000;2.231;0.000;0.000;-6.997;-4.213;2.893;0.631
2022;1;4;9;0;4;0.000;96980.500;-5.091;1.465;0.277;3.981;390.000;1.494;294.311;4.065;0.000;5.614;0.000;0.000;-6.997;-4.213;2.906;0.631
2022;1;4;9;30;4;0.000;96952.900;-4.924;1.730;0.355;4.035;390.000;1.477;295.256;3.900;0.000;5.385;0.000;0.000;-6.997;-4.213;2.900;0.631
2022;1;4;10;0;4;0.000;96925.900;-4.774;1.684;0.335;4.093;390.000;1.467;295.716;3.293;0.000;4.547;0.000;0.000;-6.997;-4.213;2.888;0.631
2022;1;4;10;30;4;0.000;96898.300;-4.602;1.465;0.237;4.162;390.000;1.465;296.338;2.410;0.000;3.329;0.000;0.000;-6.997;-4.213;2.893;0.631
2022;1;4;11;0;4;0.000;96851.900;-4.387;1.847;0.347;4.248;390.000;1.471;297.054;2.603;0.000;3.595;0.000;0.000;-6.997;-4.213;2.886;0.631
2022;1;4;11;30;4;0.000;96828.100;-4.178;1.225;0.234;4.332;390.000;1.484;298.184;2.224;0.000;3.071;0.000;0.000;-6.997;-4.213;2.867;0.631
2022;1;4;12;0;4;0.000;96819.000;-3.969;1.016;0.255;4.423;390.000;1.504;298.912;2.110;0.000;2.914;0.000;0.000;-6.997;-4.213;2.834;0.631
2022;1;4;12;30;4;0.000;96812.100;-3.695;0.979;0.154;4.525;390.000;1.531;300.125;1.335;0.000;1.843;0.000;0.000;-6.997;-4.213;2.810;0.631
2022;1;4;13;0;4;0.000;96795.700;-3.470;1.068;0.213;4.627;390.000;1.565;300.746;0.235;0.000;0.325;0.000;0.000;-6.997;-4.213;2.792;0.631
2022;1;4;13;30;4;0.000;96793.800;-3.262;0.752;0.168;4.720;390.000;1.604;301.457;-0.032;-0.000;-0.044;-0.000;0.000;-6.997;-4.213;2.790;0.631
2022;1;4;14;0;4;0.000;96804.200;-2.964;0.615;0.107;4.881;390.000;1.649;302.521;-0.131;-0.000;-0.181;-0.000;0.000;-6.997;-4.213;2.767;0.631
2022;1;4;14;30;4;0.000;96809.500;-2.680;0.214;0.050;5.012;390.000;1.699;304.087;-0.010;-0.000;-0.014;-0.000;0.000;-6.997;-4.213;2.745;0.631
2022;1;4;15;0;4;0.000;96783.600;-2.930;0.196;0.049;4.889;390.000;1.752;303.591;0.108;0.000;0.150;0.000;0.000;-6.997;-4.213;2.751;0.631
2022;1;4;15;30;4;0.000;96785.600;-3.943;0.255;0.026;4.509;390.000;1.809;297.638;-0.019;-0.000;-0.027;-0.000;0.000;-6.997;-4.213;2.758;0.631
2022;1;4;16;0;4;0.000;96833.600;-3.993;0.460;0.107;4.540;390.000;1.868;293.956;-0.553;-0.000;-0.763;-0.000;0.000;-6.997;-4.213;2.754;0.631
2022;1;4;16;30;4;0.000;96841.900;-2.541;0.716;0.226;5.021;390.000;1.930;300.345;-0.482;-0.000;-0.666;-0.000;0.000;-6.997;-4.213;2.765;0.631
2022;1;4;17;0;4;0.000;96825.000;-2.263;0.719;0.172;5.053;390.000;1.992;304.161;-0.109;-0.000;-0.151;-0.000;0.000;-6.997;-4.213;2.752;0.631
2022;1;4;17;30;4;0.000;96819.800;-2.456;0.374;0.155;5.003;390.000;2.055;303.541;-0.122;-0.000;-0.168;-0.000;0.000;-6.997;-4.213;2.764;0.631
2022;1;4;18;0;4;0.000;96826.800;-2.276;0.661;0.186;5.067;390.000;2.118;304.285;-0.126;-0.000;-0.174;-0.000;0.000;-6.997;-4.213;2.764;0.631
2022;1;4;18;30;4;0.000;96846.200;-2.146;0.530;0.133;5.123;390.000;2.179;305.278;-0.121;-0.000;-0.167;-0.000;0.000;-6.997;-4.213;2.782;0.631
2022;1;4;19;0;4;0.000;96847.200;-2.132;0.572;0.133;5.159;390.000;2.238;305.746;-0.094;-0.000;-0.130;-0.000;0.000;-6.997;-4.213;2.805;0.631
2022;1;4;19;30;4;0.000;96850.000;-2.014;0.459;0.079;5.209;390.000;2.294;306.287;-0.095;-0.000;-0.131;-0.000;0.000;-6.997;-4.213;2.830;0.631
2022;1;4;20;0;4;0.000;96866.200;-2.055;0.580;0.137;5.214;390.000;2.344;306.315;-0.090;-0.000;-0.124;-0.000;0.000;-6.997;-4.213;2.847;0.631
2022;1;4;20;30;4;0.000;96865.700;-1.864;0.735;0.196;5.245;390.000;2.388;306.791;-0.118;-0.000;-0.164;-0.000;0.000;-6.997;-4.213;2.853;0.631
2022;1;4;21;0;4;0.000;96863.400;-1.905;0.634;0.082;5.258;390.000;2.424;307.120;-0.040;-0.000;-0.055;-0.000;0.000;-6.997;-4.213;2.846;0.631
2022;1;4;21;30;4;0.000;96837.200;-2.320;0.147;0.058;5.129;390.000;2.451;305.803;-0.004;-0.000;-0.005;-0.000;0.000;-6.997;-4.213;2.874;0.631
2022;1;4;22;0;4;0.000;96846.900;-2.138;0.358;0.093;5.209;390.000;2.466;305.365;-0.217;-0.000;-0.299;-0.000;0.000;-6.997;-4.213;2.896;0.631
2022;1;4;22;30;4;0.000;96853.300;-2.297;0.249;0.058;5.136;390.000;2.470;305.870;-0.006;-0.000;-0.009;-0.000;0.000;-6.997;-4.213;2.912;0.631
2022;1;4;23;0;4;0.000;96843.000;-2.455;0.229;0.052;5.105;390.000;2.461;305.303;-0.039;-0.000;-0.053;-0.000;0.000;-6.997;-4.213;2.935;0.631
2022;1;4;23;30;4;0.000;96823.500;-2.264;0.317;0.048;5.192;390.000;2.441;305.492;-0.099;-0.000;-0.137;-0.000;0.000;-6.997;-4.213;2.931;0.631
2022;1;5;0;0;5;0.000;96816.300;-1.907;0.592;0.102;5.328;390.000;2.410;306.612;-0.160;-0.000;-0.221;-0.000;0.000;-6.385;-2.102;2.944;0.631
2022;1;5;0;30;5;0.000;96799.000;-1.731;1.080;0.157;5.394;390.000;2.370;307.970;-0.098;-0.000;-0.135;-0.000;0.000;-6.385;-2.102;2.953;0.631
2022;1;5;1;0;5;0.000;96799.300;-1.646;0.730;0.130;5.452;390.000;2.323;308.598;-0.085;-0.000;-0.117;-0.000;0.000;-6.385;-2.102;2.970;0.631
2022;1;5;1;30;5;0.000;96780.800;-1.495;1.073;0.163;5.516;390.000;2.270;309.221;-0.108;-0.000;-0.149;-0.000;0.000;-6.385;-2.102;2.985;0.631
2022;1;5;2;0;5;0.000;96773.500;-1.406;0.826;0.186;5.563;390.000;2.213;309.861;-0.066;-0.000;-0.091;-0.000;0.000;-6.385;-2.102;2.999;0.631
2022;1;5;2;30;5;0.000;96773.900;-1.345;0.929;0.168;5.593;390.000;2.153;310.132;-0.079;-0.000;-0.110;-0.000;0.000;-6.385;-2.102;3.014;0.631
2022;1;5;3;0;5;0.000;96782.100;-1.221;0.931;0.178;5.596;390.000;2.090;310.401;-0.079;-0.000;-0.110;-0.000;0.000;-6.385;-2.102;3.010;0.631
2022;1;5;3;30;5;0.000;96797.900;-1.201;0.631;0.133;5.600;390.000;2.028;310.489;-0.086;-0.000;-0.118;-0.000;0.000;-6.385;-2.102;3.009;0.631
2022;1;5;4;0;5;0.000;96784.400;-1.233;0.594;0.113;5.595;390.000;1.965;310.489;-0.059;-0.000;-0.082;-0.000;0.000;-6.385;-2.102;3.021;0.631
2022;1;5;4;30;5;0.000;96773.700;-1.265;0.686;0.148;5.590;390.000;1.902;310.499;-0.055;-0.000;-0.076;-0.000;0.000;-6.385;-2.102;3.039;0.631
2022;1;5;5;0;5;0.000;96772.800;-1.291;0.622;0.076;5.573;390.000;1.842;310.315;-0.060;-0.000;-0.083;-0.000;0.000;-6.385;-2.102;3.053;0.631
2022;1;5;5;30;5;0.000;96765.200;-1.314;0.525;0.092;5.594;390.000;1.783;310.259;-0.071;-0.000;-0.097;-0.000;0.000;-6.385;-2.102;3.034;0.631
2022;1;5;6;0;5;0.000;96764.700;-1.303;0.523;0.088;5.612;390.000;1.728;310.483;-0.055;-0.000;-0.076;-0.000;0.000;-6.385;-2.102;3.059;0.631
2022;1;5;6;30;5;0.000;96757.000;-1.306;0.953;0.128;5.631;390.000;1.676;310.622;-0.027;-0.000;-0.038;-0.000;0.000;-6.385;-2.102;3.041;0.631
2022;1;5;7;0;5;0.000;96760.500;-1.379;0.930;0.122;5.603;390.000;1.628;310.406;0.058;0.000;0.079;0.000;0.000;-6.385;-2.102;2.992;0.631
2022;1;5;7;30;5;0.000;96765.200;-1.452;1.032;0.115;5.561;390.000;1.585;310.121;0.320;0.000;0.442;0.000;0.000;-6.385;-2.102;2.961;0.631
2022;1;5;8;0;5;0.000;96765.000;-1.545;0.840;0.119;5.519;390.000;1.548;309.947;0.927;0.000;1.280;0.000;0.000;-6.385;-2.102;2.956;0.631
2022;1;5;8;30;5;0.000;96752.700;-1.588;0.946;0.155;5.509;390.000;1.517;309.964;1.508;0.000;2.083;0.000;0.000;-6.385;-2.102;2.924;0.631
2022;1;5;9;0;5;0.000;96757.400;-1.601;0.783;0.126;5.493;390.000;1.493;310.115;1.882;0.000;2.600;0.000;0.000;-6.385;-2.102;2.937;0.631
2022;1;5;9;30;5;0.000;96766.900;-1.556;0.664;0.100;5.509;390.000;1.475;310.538;2.353;0.000;3.249;0.000;0.000;-6.385;-2.102;2.931;0.631
2022;1;5;10;0;5;0.000;96752.800;-1.533;0.932;0.133;5.529;390.000;1.466;310.908;2.784;0.000;3.845;0.000;0.000;-6.385;-2.102;2.919;0.631
2022;1;5;10;30;5;0.000;96765.900;-1.511;0.599;0.156;5.552;390.000;1.463;311.115;4.326;0.000;5.973;0.000;0.000;-6.385;-2.102;2.924;0.631
2022;1;5;11;0;5;0.000;96752.500;-1.402;0.603;0.152;5.554;390.000;1.469;312.888;4.218;0.000;5.825;0.000;0.000;-6.385;-2.102;2.917;0.631
2022;1;5;11;30;5;0.000;96763.100;-1.366;0.327;0.086;5.510;390.000;1.482;312.346;1.881;0.000;2.597;0.000;0.000;-6.385;-2.102;2.898;0.631
2022;1;5;12;0;5;0.000;96761.600;-1.367;0.297;0.078;5.506;390.000;1.502;311.586;1.105;0.000;1.526;0.000;0.000;-6.385;-2.102;2.865;0.631
2022;1;5;12;30;5;0.000;96751.100;-1.426;0.435;0.135;5.461;390.000;1.529;310.891;0.731;0.000;1.009;0.000;0.000;-6.385;-2.102;2.841;0.631
2022;1;5;13;0;5;0.000;96743.400;-1.613;0.601;0.105;5.343;390.000;1.563;309.719;0.375;0.000;0.518;0.000;0.000;-6.385;-2.102;2.823;0.631
2022;1;5;13;30;5;0.000;96751.400;-2.020;0.580;0.113;5.151;390.000;1.602;306.922;0.098;0.000;0.135;0.000;0.000;-6.385;-2.102;2.821;0.631
2022;1;5;14;0;5;0.000;96767.500;-2.143;0.640;0.098;5.120;390.000;1.647;305.467;-0.186;-0.000;-0.256;-0.000;0.000;-6.385;-2.102;2.798;0.631
2022;1;5;14;30;5;0.000;96767.500;-2.367;0.230;0.064;5.051;390.000;1.696;304.913;-0.070;-0.000;-0.097;-0.000;0.000;-6.385;-2.102;2.776;0.631
2022;1;5;15;0;5;0.000;96763.900;-2.523;0.175;0.052;5.055;390.000;1.750;303.824;-0.103;-0.000;-0.142;-0.000;0.000;-6.385;-2.102;2.782;0.631
2022;1;5;15;30;5;0.000;96773.600;-2.572;0.204;0.065;5.025;390.000;1.806;303.439;-0.130;-0.000;-0.179;-0.000;0.000;-6.385;-2.102;2.789;0.631
2022;1;5;16;0;5;0.000;96787.800;-2.390;0.385;0.112;5.023;390.000;1.866;304.070;-0.159;-0.000;-0.219;-0.000;0.000;-6.385;-2.102;2.785;0.631
2022;1;5;16;30;5;0.000;96809.100;-2.376;0.566;0.144;4.951;390.000;1.927;304.679;-0.162;-0.000;-0.224;-0.000;0.000;-6.385;-2.102;2.795;0.631
2022;1;5;17;0;5;0.000;96813.800;-2.491;0.309;0.121;4.929;390.000;1.990;304.544;-0.144;-0.000;-0.198;-0.000;0.000;-6.385;-2.102;2.783;0.631
2022;1;5;17;30;5;0.000;96825.500;-2.628;0.246;0.058;4.940;390.000;2.053;304.193;-0.103;-0.000;-0.143;-0.000;0.000;-6.385;-2.102;2.795;0.631
2022;1;5;18;0;5;0.000;96832.400;-2.691;0.282;0.065;4.930;390.000;2.115;303.668;-0.096;-0.000;-0.132;-0.000;0.000;-6.385;-2.102;2.795;0.631
2022;1;5;18;30;5;0.000;96845.400;-2.748;0.349;0.074;4.877;390.000;2.177;303.402;-0.104;-0.000;-0.143;-0.000;0.000;-6.385;-2.102;2.812;0.631
2022;1;5;19;0;5;0.000;96855.100;-2.798;0.302;0.071;4.881;390.000;2.236;303.088;-0.100;-0.000;-0.138;-0.000;0.000;-6.385;-2.102;2.835;0.631
2022;1;5;19;30;5;0.000;96876.700;-2.882;0.367;0.078;4.841;390.000;2.291;302.889;-0.106;-0.000;-0.147;-0.000;0.000;-6.385;-2.102;2.860;0.631
2022;1;5;20;0;5;0.000;96896.300;-2.965;0.128;0.050;4.828;390.000;2.342;302.636;-0.073;-0.000;-0.100;-0.000;0.000;-6.385;-2.102;2.878;0.631
2022;1;5;20;30;5;0.000;96894.900;-3.213;0.167;0.039;4.758;390.000;2.386;301.331;-0.097;-0.000;-0.134;-0.000;0.000;-6.385;-2.102;2.883;0.631
2022;1;5;21;0;5;0.000;96892.700;-3.570;0.063;0.041;4.666;390.000;2.422;299.180;-0.131;-0.000;-0.180;-0.000;0.000;-6.385;-2.102;2.877;0.631
2022;1;5;21;30;5;0.000;96904.300;-3.957;1.410;0.329;4.551;390.000;2.449;296.693;-0.205;-0.000;-0.283;-0.000;0.000;-6.385;-2.102;2.905;0.631
2022;1;5;22;0;5;0.000;96937.000;-4.009;0.124;0.032;4.547;390.000;2.464;295.738;-0.153;-0.000;-0.212;-0.000;0.000;-6.385;-2.102;2.927;0.631
2022;1;5;22;30;5;0.000;96961.400;-3.915;0.837;0.195;4.568;390.000;2.468;296.530;-0.071;-0.000;-0.097;-0.000;0.000;-6.385;-2.102;2.943;0.631
2022;1;5;23;0;5;0.000;96967.400;-3.846;0.030;0.025;4.566;390.000;2.459;297.457;-0.068;-0.000;-0.093;-0.000;0.000;-6.385;-2.102;2.966;0.631
2022;1;5;23;30;5;0.000;96983.900;-3.812;0.091;0.025;4.583;390.000;2.439;298.220;-0.060;-0.000;-0.083;-0.000;0.000;-6.385;-2.102;2.946;0.630
2022;1;6;0;0;6;0.000;97000.500;-3.654;0.180;0.059;4.643;390.000;2.408;298.996;-0.081;-0.000;-0.111;-0.000;0.000;-6.695;-8.866;2.944;0.630
2022;1;6;0;30;6;0.000;97009.200;-3.237;1.000;0.178;4.742;390.000;2.369;300.566;-0.044;-0.000;-0.061;-0.000;0.000;-6.695;-8.866;2.953;0.630
2022;1;6;1;0;6;0.000;97032.900;-3.355;1.254;0.204;4.603;390.000;2.322;301.224;-0.130;-0.000;-0.180;-0.000;0.000;-6.695;-8.866;2.970;0.630
2022;1;6;1;30;6;0.000;97053.000;-3.930;1.455;0.283;4.370;390.000;2.269;299.417;-0.266;-0.000;-0.368;-0.000;0.000;-6.695;-8.866;2.985;0.630
2022;1;6;2;0;6;0.000;97102.900;-5.158;1.981;0.323;3.899;390.000;2.212;294.653;-0.497;-0.000;-0.687;-0.000;0.000;-6.695;-8.866;2.999;0.630
2022;1;6;2;30;6;0.000;97148.300;-6.272;1.889;0.245;3.520;390.000;2.152;289.521;-0.456;-0.000;-0.629;-0.000;0.000;-6.695;-8.866;3.014;0.630
2022;1;6;3;0;6;0.000;97188.600;-7.161;1.559;0.317;3.293;390.000;2.090;285.615;-0.297;-0.000;-0.411;-0.000;0.000;-6.695;-8.866;3.010;0.630
2022;1;6;3;30;6;0.000;97230.900;-7.691;1.456;0.309;3.135;390.000;2.027;283.078;-0.170;-0.000;-0.235;-0.000;0.000;-6.695;-8.866;3.009;0.630
2022;1;6;4;0;6;0.000;97275.400;-8.134;1.790;0.298;3.002;390.000;1.964;280.782;-0.244;-0.000;-0.337;-0.000;0.000;-6.695;-8.866;3.021;0.630
2022;1;6;4;30;6;0.000;97319.600;-8.547;1.587;0.273;2.881;390.000;1.902;279.060;-0.204;-0.000;-0.281;-0.000;0.000;-6.695;-8.866;3.039;0.630
2022;1;6;5;0;6;0.000;97368.700;-8.797;1.649;0.343;2.817;390.000;1.841;277.764;-0.221;-0.000;-0.305;-0.000;0.000;-6.695;-8.866;3.053;0.630
2022;1;6;5;30;6;0.000;97422.500;-9.090;1.827;0.236;2.727;390.000;1.782;276.591;-0.223;-0.000;-0.308;-0.000;0.000;-6.695;-8.866;3.034;0.630
2022;1;6;6;0;6;0.000;97465.800;-9.359;1.954;0.351;2.670;390.000;1.727;275.343;-0.227;-0.000;-0.313;-0.000;0.000;-6.695;-8.866;3.059;0.630
2022;1;6;6;30;6;0.000;97509.200;-9.494;1.574;0.290;2.653;390.000;1.675;274.644;-0.136;-0.000;-0.187;-0.000;0.000;-6.695;-8.866;3.041;0.630
2022;1;6;7;0;6;0.000;97555.300;-9.655;1.520;0.268;2.598;390.000;1.627;273.665;0.152;0.000;0.210;0.000;0.000;-6.695;-8.866;2.992;0.630
2022;1;6;7;30;6;0.000;97593.000;-9.813;1.402;0.256;2.573;390.000;1.584;272.808;1.023;0.000;1.413;0.000;0.000;-6.695;-8.866;2.961;0.630
2022;1;6;8;0;6;0.000;97625.500;-9.754;1.447;0.225;2.598;390.000;1.547;273.197;2.452;0.000;3.386;0.000;0.000;-6.695;-8.866;2.956;0.630
2022;1;6;8;30;6;0.000;97659.800;-9.649;1.369;0.282;2.636;390.000;1.516;273.890;4.168;0.000;5.755;0.000;0.000;-6.695;-8.866;2.924;0.630
2022;1;6;9;0;6;0.000;97706.800;-9.427;1.665;0.339;2.691;390.000;1.491;275.092;3.756;0.000;5.187;0.000;0.000;-6.695;-8.866;2.937;0.630
2022;1;6;9;30;6;0.000;97733.400;-9.102;1.691;0.299;2.762;390.000;1.474;276.342;3.685;0.000;5.089;0.000;0.000;-6.695;-8.866;2.931;0.630
2022;1;6;10;0;6;0.000;97748.300;-8.768;1.512;0.223;2.835;390.000;1.464;278.200;5.602;0.000;7.735;0.000;0.000;-6.695;-8.866;2.919;0.630
2022;1;6;10;30;6;0.000;97760.200;-8.601;1.449;0.258;2.871;390.000;1.461;279.075;6.038;0.000;8.338;0.000;0.000;-6.695;-8.866;2.924;0.630
2022;1;6;11;0;6;0.000;97772.400;-8.698;1.489;0.270;2.847;390.000;1.467;278.428;8.421;0.000;11.629;0.000;0.000;-6.695;-8.866;2.917;0.630
2022;1;6;11;30;6;0.000;97778.300;-8.750;1.520;0.168;2.847;390.000;1.479;277.826;6.940;0.000;9.583;0.000;0.000;-6.695;-8.866;2.898;0.630
2022;1;6;12;0;6;0.000;97772.500;-8.892;1.643;0.245;2.831;390.000;1.500;277.014;5.387;0.000;7.439;0.000;0.000;-6.695;-8.866;2.865;0.630
2022;1;6;12;30;6;0.000;97759.700;-9.138;1.409;0.297;2.793;390.000;1.527;275.864;3.333;0.000;4.603;0.000;0.000;-6.695;-8.866;2.856;0.630
2022;1;6;13;0;6;0.000;97792.400;-9.288;1.560;0.336;2.796;390.000;1.560;274.845;1.116;0.000;1.541;0.000;0.000;-6.695;-8.866;2.854;0.630
2022;1;6;13;30;6;0.000;97843.100;-8.936;1.463;0.168;2.880;390.000;1.600;276.562;0.215;0.000;0.296;0.000;0.000;-6.695;-8.866;2.852;0.630
2022;1;6;14;0;6;0.000;97840.200;-8.673;1.266;0.209;2.943;390.000;1.644;277.808;0.004;0.000;0.005;0.000;0.000;-6.695;-8.866;2.829;0.630
2022;1;6;14;30;6;0.000;97840.600;-8.605;1.651;0.252;2.945;390.000;1.694;278.197;-0.010;-0.000;-0.013;-0.000;0.000;-6.695;-8.866;2.807;0.630
2022;1;6;15;0;6;0.000;97852.400;-8.933;1.865;0.278;2.832;390.000;1.747;276.875;0.005;0.000;0.007;0.000;0.000;-6.695;-8.866;2.813;0.630
2022;1;6;15;30;6;0.000;97859.300;-9.613;1.838;0.316;2.673;390.000;1.804;274.085;0.092;0.000;0.126;0.000;0.000;-6.695;-8.866;2.819;0.630
2022;1;6;16;0;6;0.000;97859.400;-10.384;1.652;0.317;2.509;390.000;1.863;270.431;0.249;0.000;0.345;0.000;0.000;-6.695;-8.866;2.816;0.630
2022;1;6;16;30;6;0.000;97866.700;-10.869;1.398;0.236;2.420;390.000;1.925;268.313;0.212;0.000;0.293;0.000;0.000;-6.695;-8.866;2.826;0.630
2022;1;6;17;0;6;0.000;97844.800;-11.229;1.196;0.303;2.344;390.000;1.987;266.991;0.052;0.000;0.072;0.000;0.000;-6.695;-8.866;2.814;0.630
2022;1;6;17;30;6;0.000;97823.100;-11.267;0.993;0.231;2.334;390.000;2.050;266.477;0.038;0.000;0.053;0.000;0.000;-6.695;-8.866;2.826;0.630
2022;1;6;18;0;6;0.000;97795.400;-11.075;1.321;0.246;2.365;390.000;2.113;267.252;0.148;0.000;0.205;0.000;0.000;-6.695;-8.866;2.826;0.630
2022;1;6;18;30;6;0.000;97770.600;-11.147;1.157;0.263;2.346;390.000;2.174;266.803;0.188;0.000;0.259;0.000;0.000;-6.695;-8.866;2.843;0.630
2022;1;6;19;0;6;0.000;97781.400;-11.028;1.207;0.277;2.376;390.000;2.233;266.662;0.244;0.000;0.337;0.000;0.000;-6.695;-8.866;2.866;0.630
2022;1;6;19;30;6;0.000;97793.000;-10.485;1.018;0.301;2.478;390.000;2.289;268.953;0.209;0.000;0.288;0.000;0.000;-6.695;-8.866;2.891;0.630
2022;1;6;20;0;6;0.000;97775.900;-10.013;0.847;0.214;2.591;390.000;2.339;270.884;0.033;0.000;0.046;0.000;0.000;-6.695;-8.866;2.908;0.630
2022;1;6;20;30;6;0.000;97746.600;-9.055;1.535;0.287;2.824;390.000;2.384;275.014;0.222;0.000;0.307;0.000;0.000;-6.695;-8.866;2.914;0.630
2022;1;6;21;0;6;0.000;97769.600;-8.858;1.741;0.261;2.830;390.000;2.420;276.185;0.195;0.000;0.270;0.000;0.000;-6.695;-8.866;2.907;0.630
2022;1;6;21;30;6;0.000;97788.200;-8.618;2.348;0.342;2.828;390.000;2.446;277.895;-0.127;-0.000;-0.176;-0.000;0.000;-6.695;-8.866;2.935;0.630
2022;1;6;22;0;6;0.000;97850.200;-9.597;2.157;0.424;2.533;390.000;2.462;275.179;-0.253;-0.000;-0.350;-0.000;0.000;-6.695;-8.866;2.957;0.630
2022;1;6;22;30;6;0.000;97896.500;-10.526;1.991;0.276;2.189;390.000;2.466;270.124;-0.289;-0.000;-0.400;-0.000;0.000;-6.695;-8.866;2.974;0.630
2022;1;6;23;0;6;0.000;97942.300;-11.444;1.203;0.165;2.052;390.000;2.458;265.839;-0.096;-0.000;-0.132;-0.000;0.000;-6.695;-8.866;2.996;0.630
2022;1;6;23;30;6;0.000;97968.400;-11.825;0.981;0.138;2.062;390.000;2.438;263.684;-0.099;-0.000;-0.137;-0.000;0.000;-6.695;-8.866;2.977;0.630
2022;1;7;0;0;7;0.000;97967.600;-11.899;0.920;0.189;2.092;390.000;2.407;263.349;0.058;0.000;0.080;0.000;0.000;-7.158;-10.399;2.974;0.630
2022;1;7;0;30;7;0.000;97971.000;-12.479;0.711;0.129;2.034;390.000;2.368;260.093;0.060;0.000;0.082;0.000;0.000;-7.158;-10.399;2.983;0.630
2022;1;7;1;0;7;0.000;97989.200;-12.995;0.439;0.084;1.970;390.000;2.321;256.405;-0.145;-0.000;-0.200;-0.000;0.000;-7.158;-10.399;3.001;0.630
2022;1;7;1;30;7;0.000;98002.300;-13.475;0.239;0.056;1.906;390.000;2.268;253.999;-0.169;-0.000;-0.233;-0.000;0.000;-7.158;-10.399;3.016;0.630
2022;1;7;2;0;7;0.000;98022.500;-13.169;0.641;0.174;1.955;390.000;2.211;254.324;-0.092;-0.000;-0.127;-0.000;0.000;-7.158;-10.399;3.030;0.630
2022;1;7;2;30;7;0.000;98026.400;-13.217;0.813;0.169;1.957;390.000;2.151;255.307;0.070;0.000;0.096;0.000;0.000;-7.158;-10.399;3.045;0.630
2022;1;7;3;0;7;0.000;98049.200;-12.515;1.029;0.215;2.071;390.000;2.089;259.061;0.238;0.000;0.328;0.000;0.000;-7.158;-10.399;3.041;0.630
2022;1;7;3;30;7;0.000;98041.400;-11.830;1.513;0.253;2.196;390.000;2.026;263.461;0.130;0.000;0.179;0.000;0.000;-7.158;-10.399;3.040;0.630
2022;1;7;4;0;7;0.000;98034.800;-11.386;1.963;0.287;2.269;390.000;1.963;266.030;0.099;0.000;0.137;0.000;0.000;-7.158;-10.399;3.052;0.630
2022;1;7;4;30;7;0.000;98056.500;-11.008;2.015;0.296;2.336;390.000;1.901;267.757;0.043;0.000;0.059;0.000;0.000;-7.158;-10.399;3.070;0.630
2022;1;7;5;0;7;0.000;98070.800;-10.818;2.026;0.318;2.361;390.000;1.840;268.572;0.003;0.000;0.004;0.000;0.000;-7.158;-10.399;3.084;0.630
2022;1;7;5;30;7;0.000;98127.500;-10.698;1.336;0.278;2.376;390.000;1.781;268.825;-0.040;-0.000;-0.055;-0.000;0.000;-7.158;-10.399;3.064;0.630
2022;1;7;6;0;7;0.000;98155.700;-10.550;1.706;0.263;2.396;390.000;1.726;269.706;-0.078;-0.000;-0.108;-0.000;0.000;-7.158;-10.399;3.090;0.630
2022;1;7;6;30;7;0.000;98184.900;-10.693;1.831;0.347;2.365;390.000;1.674;269.341;-0.013;-0.000;-0.018;-0.000;0.000;-7.158;-10.399;3.072;0.630
2022;1;7;7;0;7;0.000;98217.400;-11.039;1.745;0.283;2.288;390.000;1.626;267.649;0.476;0.000;0.657;0.000;0.000;-7.158;-10.399;3.023;0.630
