year;month;day;hour;minute;doy;Prec;P;Tair;U;Ustar;H2O;CO2;RH;Zen;LWin;diffPar;dirPar;diffNir;dirNir;DDsum;X;Tdaily;Tsoil;SWC
2018;10;10;7;0;283;0.000;103427.000;9.590;2.580;0.234;10.827;390.000;93.793;1.536;286.800;0.457;0.000;0.686;0.000;2019.783;11.518;12.729;12.243;28.900
2018;10;10;7;30;283;0.000;103452.000;9.240;3.000;0.374;10.663;390.000;94.597;1.465;286.000;6.400;0.000;9.600;0.000;2019.783;11.518;12.729;12.218;28.900
2018;10;10;8;0;283;0.000;103466.000;9.380;2.950;0.331;10.785;390.000;94.793;1.397;287.100;29.837;3.483;44.756;5.224;2019.783;11.518;12.729;12.283;28.900
2018;10;10;8;30;283;0.000;103487.000;9.590;2.700;0.327;10.809;390.000;93.693;1.333;287.400;40.072;20.208;60.109;30.311;2019.783;11.518;12.729;12.160;28.900
2018;10;10;9;0;283;0.000;103513.000;9.820;2.190;0.322;10.880;390.000;92.891;1.273;287.200;47.755;33.085;71.632;49.628;2019.783;11.518;12.729;12.150;28.900
2018;10;10;9;30;283;0.000;103553.000;10.800;1.670;0.323;11.337;390.000;90.691;1.220;289.900;55.129;41.711;82.694;62.566;2019.783;11.518;12.729;12.075;28.900
2018;10;10;10;0;283;0.000;103580.000;12.190;1.490;0.301;11.713;390.000;85.485;1.173;293.400;40.615;97.545;60.923;146.317;2019.783;11.518;12.729;12.100;28.900
2018;10;10;10;30;283;0.000;103599.000;13.340;2.310;0.513;12.227;390.000;82.780;1.135;296.900;64.660;60.220;96.990;90.330;2019.783;11.518;12.729;12.114;28.900
2018;10;10;11;0;283;0.000;103615.000;14.040;2.380;0.524;12.207;390.000;78.976;1.106;299.800;50.425;106.295;75.638;159.442;2019.783;11.518;12.729;11.680;28.900
2018;10;10;11;30;283;0.000;103606.000;14.840;2.640;0.371;12.465;390.000;76.573;1.086;301.100;37.714;138.766;56.571;208.149;2019.783;11.518;12.729;12.346;28.900
2018;10;10;12;0;283;0.000;101846.000;15.430;2.200;0.523;12.568;390.000;73.072;1.078;302.800;37.472;149.888;56.208;224.832;2019.783;11.518;12.729;12.300;28.800
2018;10;10;12;30;283;0.000;101833.000;16.270;2.300;0.423;12.264;390.000;67.566;1.080;304.200;38.208;152.832;57.312;229.248;2019.783;11.518;12.729;12.245;28.800
2018;10;10;13;0;283;0.000;101814.000;16.740;1.870;0.566;11.478;390.000;61.360;1.093;303.800;37.616;150.464;56.424;225.696;2019.783;11.518;12.729;12.254;28.800
2018;10;10;13;30;283;0.000;101796.000;17.450;2.100;0.641;10.988;390.000;56.151;1.116;303.300;36.120;144.480;54.180;216.720;2019.783;11.518;12.729;12.289;28.800
2018;10;10;14;0;283;0.000;101778.000;17.660;2.315;0.547;10.741;390.000;54.153;1.150;303.400;33.568;134.272;50.352;201.408;2019.783;11.518;12.729;12.314;28.800
2018;10;10;14;30;283;0.000;101761.000;17.970;2.650;0.454;11.298;390.000;55.850;1.191;304.200;30.208;120.832;45.312;181.248;2019.783;11.518;12.729;12.408;28.800
2018;10;10;15;0;283;0.000;101749.000;18.070;2.110;0.419;11.146;390.000;54.751;1.241;303.100;25.616;102.464;38.424;153.696;2019.783;11.518;12.729;12.594;28.800
2018;10;10;15;30;283;0.000;101737.000;18.230;2.480;0.437;10.972;390.000;53.349;1.297;303.000;27.929;69.071;41.894;103.606;2019.783;11.518;12.729;12.700;28.800
2018;10;10;16;0;283;0.000;101720.000;18.140;2.670;0.346;11.383;390.000;55.651;1.358;305.500;20.971;55.389;31.456;83.084;2019.783;11.518;12.729;12.760;28.800
2018;10;10;16;30;283;0.000;101703.000;17.740;2.510;0.360;12.480;390.000;62.560;1.424;305.300;13.608;40.112;20.412;60.168;2019.783;11.518;12.729;12.856;28.800
2018;10;10;17;0;283;0.000;101700.000;16.990;2.730;0.328;13.235;390.000;69.565;1.494;304.200;6.224;24.896;9.336;37.344;2019.783;11.518;12.729;12.862;28.800
2018;10;10;17;30;283;0.000;101696.000;16.010;2.930;0.267;13.313;390.000;74.472;1.566;302.900;2.231;7.529;3.346;11.294;2019.783;11.518;12.729;12.858;28.800
2018;10;10;18;0;283;0.000;101705.000;15.030;3.330;0.301;13.123;390.000;78.176;1.639;300.900;0.422;1.218;0.633;1.827;2019.783;11.518;12.729;12.941;28.800
2018;10;10;18;30;283;0.000;101713.000;14.290;3.380;0.336;13.022;390.000;81.378;1.713;300.100;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.849;28.800
2018;10;10;19;0;283;0.000;101718.000;13.080;3.898;0.370;12.985;390.000;87.790;1.787;298.300;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.664;28.800
2018;10;10;19;30;283;0.000;103523.000;12.210;3.680;0.404;12.435;390.000;90.592;1.860;298.300;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.585;28.800
2018;10;10;20;0;283;0.000;103511.000;11.660;3.470;0.330;12.074;390.000;91.193;1.932;300.800;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.539;28.800
2018;10;10;20;30;283;0.000;103509.000;11.240;3.560;0.336;11.871;390.000;92.190;2.000;298.900;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.475;28.800
2018;10;10;21;0;283;0.000;103496.000;10.990;3.630;0.405;11.868;390.000;93.692;2.064;298.300;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.435;28.800
2018;10;10;21;30;283;0.000;103487.000;10.920;3.170;0.398;11.978;390.000;94.996;2.123;295.900;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.422;28.800
2018;10;10;22;0;283;0.000;103483.000;10.980;3.810;0.408;12.102;390.000;95.596;2.174;294.800;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.435;28.800
2018;10;10;22;30;283;0.000;103469.000;11.140;3.770;0.460;12.272;390.000;95.899;2.218;294.200;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.461;28.800
2018;10;10;23;0;283;0.000;103465.000;11.210;3.890;0.479;12.303;390.000;95.692;2.252;293.500;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.467;28.800
2018;10;10;23;30;283;0.000;103450.000;11.190;5.786;0.414;12.315;390.000;95.898;2.274;292.400;0.000;0.000;0.000;0.000;2019.783;11.518;12.729;12.467;28.800
2018;10;11;0;0;284;0.000;103443.000;11.240;3.670;0.349;12.344;390.000;95.799;2.285;293.100;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.487;28.800
2018;10;11;0;30;284;0.000;103424.000;11.090;3.910;0.340;12.249;390.000;95.999;2.282;294.800;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.469;28.800
2018;10;11;1;0;284;0.000;103411.000;11.070;3.740;0.360;12.209;390.000;95.796;2.267;296.600;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.469;28.800
2018;10;11;1;30;284;0.000;103375.000;11.280;4.340;0.379;12.203;390.000;94.395;2.241;298.700;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.510;28.800
2018;10;11;2;0;284;0.000;103355.000;11.730;4.160;0.480;12.374;390.000;92.889;2.203;299.200;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.571;28.800
2018;10;11;2;30;284;0.000;103312.000;11.890;4.410;0.501;12.470;390.000;92.590;2.156;299.200;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.596;28.800
2018;10;11;3;0;284;0.000;103281.000;11.980;4.390;0.528;12.589;390.000;92.891;2.102;297.600;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.606;28.800
2018;10;11;3;30;284;0.000;103251.000;11.850;4.530;0.567;12.566;390.000;93.493;2.041;296.200;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.588;28.800
2018;10;11;4;0;284;0.000;103216.000;11.690;4.480;0.506;12.558;390.000;94.393;1.975;296.500;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.577;28.800
2018;10;11;4;30;284;0.000;103204.000;11.700;4.410;0.445;12.554;390.000;94.294;1.906;297.500;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.578;28.800
2018;10;11;5;0;284;0.000;103189.000;11.750;4.390;0.460;12.504;390.000;93.595;1.834;297.600;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.578;28.800
2018;10;11;5;30;284;0.000;103170.000;11.800;4.720;0.498;12.494;390.000;93.190;1.761;297.600;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.590;28.800
2018;10;11;6;0;284;0.000;103155.000;12.060;4.460;0.536;12.589;390.000;92.289;1.687;297.800;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.608;28.800
2018;10;11;6;30;284;0.000;103122.000;11.940;4.030;0.459;12.535;390.000;92.593;1.613;296.900;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.603;28.800
2018;10;11;7;0;284;0.000;103107.000;11.860;3.960;0.458;12.497;390.000;92.792;1.540;292.600;0.529;0.000;0.793;0.000;2028.168;11.751;13.385;12.596;28.800
2018;10;11;7;30;284;0.000;103084.000;11.770;3.920;0.526;12.467;390.000;93.096;1.470;290.800;5.040;0.000;7.560;0.000;2028.168;11.751;13.385;12.575;28.800
2018;10;11;8;0;284;0.000;103081.000;12.010;4.310;0.662;12.530;390.000;92.093;1.402;291.600;26.480;0.000;39.720;0.000;2028.168;11.751;13.385;12.157;28.800
2018;10;11;8;30;284;0.000;103090.000;12.360;4.480;0.746;12.653;390.000;90.893;1.338;292.000;40.275;12.725;60.412;19.088;2028.168;11.751;13.385;12.100;28.800
2018;10;11;9;0;284;0.000;103108.000;12.970;4.680;0.708;12.906;390.000;89.088;1.279;293.000;46.428;34.172;69.642;51.258;2028.168;11.751;13.385;12.090;28.800
2018;10;11;9;30;284;0.000;103112.000;13.770;4.790;0.726;13.169;390.000;86.287;1.226;294.300;47.918;58.482;71.877;87.723;2028.168;11.751;13.385;12.090;28.800
2018;10;11;10;0;284;0.000;103113.000;14.470;4.900;0.745;13.316;390.000;83.379;1.179;296.800;47.119;81.681;70.679;122.521;2028.168;11.751;13.385;12.221;28.800
2018;10;11;10;30;284;0.000;103137.000;14.980;4.070;0.795;13.444;390.000;81.478;1.141;298.900;45.123;102.317;67.685;153.475;2028.168;11.751;13.385;12.279;28.800
2018;10;11;11;0;284;0.000;103126.000;15.660;4.222;0.792;13.615;390.000;78.979;1.112;300.600;40.324;123.716;60.486;185.574;2028.168;11.751;13.385;12.254;28.800
2018;10;11;11;30;284;0.000;103086.000;16.090;4.373;0.789;13.626;390.000;76.873;1.093;299.800;35.608;142.432;53.412;213.648;2028.168;11.751;13.385;12.237;28.800
2018;10;11;12;0;284;0.000;103064.000;16.350;4.525;0.786;13.226;390.000;73.372;1.084;297.900;37.328;149.312;55.992;223.968;2028.168;11.751;13.385;12.280;28.800
2018;10;11;12;30;284;0.000;103036.000;16.310;4.677;0.783;13.195;390.000;73.369;1.087;296.300;37.904;151.616;56.856;227.424;2028.168;11.751;13.385;12.258;28.832
2018;10;11;13;0;284;0.000;103013.000;16.600;4.828;0.780;13.023;390.000;71.069;1.100;297.200;37.176;148.704;55.764;223.056;2028.168;11.751;13.385;12.000;28.700
2018;10;11;13;30;284;0.000;102993.000;16.670;4.980;0.777;12.881;390.000;69.969;1.123;296.900;35.768;143.072;53.652;214.608;2028.168;11.751;13.385;12.200;28.700
2018;10;11;14;0;284;0.000;102976.000;16.880;5.132;0.774;12.944;390.000;69.367;1.156;297.300;33.304;133.216;49.956;199.824;2028.168;11.751;13.385;12.300;28.700
2018;10;11;14;30;284;0.000;102957.000;16.620;5.283;0.771;13.028;390.000;70.969;1.198;295.500;30.120;120.480;45.180;180.720;2028.168;11.751;13.385;12.400;28.700
2018;10;11;15;0;284;0.000;102981.000;16.500;5.435;0.768;12.962;390.000;71.167;1.247;296.000;25.848;103.392;38.772;155.088;2028.168;11.751;13.385;12.400;28.700
2018;10;11;15;30;284;0.000;102945.000;16.390;5.587;0.765;12.841;390.000;70.970;1.303;293.100;21.704;86.816;32.556;130.224;2028.168;11.751;13.385;12.500;28.700
2018;10;11;16;0;284;0.000;102962.000;16.020;5.738;0.762;12.768;390.000;72.267;1.365;294.600;16.440;65.760;24.660;98.640;2028.168;11.751;13.385;12.600;28.800
2018;10;11;16;30;284;0.000;102958.000;15.600;5.890;0.759;12.809;390.000;74.471;1.431;293.600;11.264;45.056;16.896;67.584;2028.168;11.751;13.385;12.600;28.800
2018;10;11;17;0;284;0.000;102954.000;15.280;6.550;0.708;12.820;390.000;76.074;1.500;293.600;6.336;25.344;9.504;38.016;2028.168;11.751;13.385;12.600;28.800
2018;10;11;17;30;284;0.000;102935.000;14.770;5.650;0.656;12.800;390.000;78.474;1.572;292.200;2.917;9.843;4.375;14.765;2028.168;11.751;13.385;12.600;28.800
2018;10;11;18;0;284;0.000;102964.000;14.270;5.192;0.607;12.753;390.000;80.782;1.645;291.900;0.627;1.813;0.941;2.719;2028.168;11.751;13.385;12.700;28.800
2018;10;11;18;30;284;0.000;102995.000;13.710;5.280;0.558;12.690;390.000;83.382;1.719;292.000;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.700;28.800
2018;10;11;19;0;284;0.000;102995.000;13.200;5.210;0.477;12.526;390.000;85.082;1.793;291.900;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.600;28.800
2018;10;11;19;30;284;0.000;103013.000;12.780;4.500;0.490;12.414;390.000;86.687;1.866;292.200;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.600;28.800
2018;10;11;20;0;284;0.000;103010.000;12.200;4.560;0.439;12.254;390.000;88.888;1.938;290.900;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.600;28.800
2018;10;11;20;30;284;0.000;103008.000;11.800;4.700;0.420;12.138;390.000;90.392;2.006;289.900;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.600;28.800
2018;10;11;21;0;284;0.000;103022.000;11.880;4.620;0.404;12.119;390.000;89.788;2.070;291.500;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.500;28.800
2018;10;11;21;30;284;0.000;103016.000;11.860;4.490;0.370;12.076;390.000;89.587;2.129;292.100;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.500;28.800
2018;10;11;22;0;284;0.000;103014.000;11.890;4.640;0.375;12.047;390.000;89.191;2.181;293.400;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.400;28.800
2018;10;11;22;30;284;0.000;103019.000;11.880;4.700;0.375;12.011;390.000;88.990;2.225;293.700;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.400;28.800
2018;10;11;23;0;284;0.000;103016.000;11.950;4.860;0.367;11.999;390.000;88.489;2.258;295.700;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.300;28.800
2018;10;11;23;30;284;0.000;103013.000;12.060;4.450;0.355;11.950;390.000;87.485;2.281;294.600;0.000;0.000;0.000;0.000;2028.168;11.751;13.385;12.300;28.800
2018;10;12;0;0;285;0.000;102997.000;11.940;4.760;0.321;11.871;390.000;87.586;2.291;293.600;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.200;28.800
2018;10;12;0;30;285;0.000;102990.000;12.190;4.850;0.353;11.946;390.000;86.690;2.289;293.100;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.200;28.800
2018;10;12;1;0;285;0.000;102991.000;12.130;4.440;0.378;11.939;390.000;86.984;2.274;291.400;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.200;28.800
2018;10;12;1;30;285;0.000;102987.000;11.880;4.040;0.294;11.880;390.000;87.990;2.247;291.800;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.100;28.800
2018;10;12;2;0;285;0.000;102998.000;11.880;4.220;0.329;11.932;390.000;88.385;2.209;293.300;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.100;28.800
2018;10;12;2;30;285;0.000;102986.000;11.770;4.240;0.319;11.942;390.000;89.090;2.162;293.400;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.000;28.900
2018;10;12;3;0;285;0.000;102971.000;11.770;4.240;0.296;11.916;390.000;88.888;2.107;293.100;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.000;28.900
2018;10;12;3;30;285;0.000;102962.000;11.750;4.080;0.252;11.875;390.000;88.692;2.046;293.500;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.000;28.900
2018;10;12;4;0;285;0.000;102972.000;11.530;4.070;0.253;11.742;390.000;88.990;1.981;294.000;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;11.900;28.900
2018;10;12;4;30;285;0.000;102986.000;11.510;3.890;0.251;11.699;390.000;88.791;1.911;294.300;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;11.900;28.900
2018;10;12;5;0;285;0.000;102997.000;11.450;3.870;0.237;11.690;390.000;89.087;1.839;295.200;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;11.900;28.900
2018;10;12;5;30;285;0.000;102987.000;11.350;3.840;0.262;11.614;390.000;89.089;1.766;296.100;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;11.800;28.900
2018;10;12;6;0;285;0.000;102981.000;11.360;3.500;0.261;11.505;390.000;88.188;1.692;297.300;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;11.800;28.900
2018;10;12;6;30;285;0.000;103002.000;11.380;3.660;0.278;11.322;390.000;86.687;1.618;297.600;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;11.800;28.900
2018;10;12;7;0;285;0.000;103017.000;11.720;3.850;0.285;11.230;390.000;84.083;1.545;298.000;0.457;0.000;0.686;0.000;2037.785;12.109;14.617;11.700;28.900
2018;10;12;7;30;285;0.000;103011.000;11.670;3.060;0.294;11.100;390.000;83.381;1.475;299.400;4.560;0.000;6.840;0.000;2037.785;12.109;14.617;11.700;28.900
2018;10;12;8;0;285;0.000;103036.000;11.540;3.370;0.304;11.056;390.000;83.782;1.407;299.500;24.680;0.000;37.020;0.000;2037.785;12.109;14.617;11.700;28.900
2018;10;12;8;30;285;0.000;103073.000;11.910;3.020;0.432;11.163;390.000;82.580;1.343;301.400;39.466;11.334;59.199;17.001;2037.785;12.109;14.617;11.700;28.900
2018;10;12;9;0;285;0.000;103125.000;12.440;3.430;0.544;11.455;390.000;81.881;1.284;303.200;46.460;30.700;69.691;46.049;2037.785;12.109;14.617;11.600;28.900
2018;10;12;9;30;285;0.000;103149.000;13.350;3.780;0.765;11.813;390.000;79.579;1.231;308.600;48.766;53.674;73.149;80.511;2037.785;12.109;14.617;11.600;28.900
2018;10;12;10;0;285;0.000;103145.000;14.200;4.130;0.713;11.967;390.000;76.276;1.185;312.400;47.296;78.784;70.945;118.175;2037.785;12.109;14.617;11.600;28.900
2018;10;12;10;30;285;0.000;103174.000;14.940;3.070;0.660;12.104;390.000;73.572;1.147;314.900;45.220;99.660;67.830;149.490;2037.785;12.109;14.617;11.600;28.900
2018;10;12;11;0;285;0.000;101398.000;15.840;3.010;0.608;12.498;390.000;70.467;1.118;318.500;42.622;116.858;63.933;175.287;2037.785;12.109;14.617;11.700;28.900
2018;10;12;11;30;285;0.000;101424.000;16.540;3.240;0.669;12.750;390.000;68.768;1.099;320.700;40.247;129.113;60.371;193.669;2037.785;12.109;14.617;11.700;28.900
2018;10;12;12;0;285;0.000;101432.000;17.450;2.930;0.631;12.817;390.000;65.262;1.091;322.600;36.238;139.962;54.357;209.943;2037.785;12.109;14.617;11.800;28.900
2018;10;12;12;30;285;0.000;101439.000;18.060;2.940;0.692;12.951;390.000;63.461;1.093;324.100;35.512;142.048;53.268;213.072;2037.785;12.109;14.617;11.900;28.900
2018;10;12;13;0;285;0.000;101438.000;18.240;2.810;0.728;13.078;390.000;63.361;1.106;324.900;35.048;140.192;52.572;210.288;2037.785;12.109;14.617;12.000;28.900
2018;10;12;13;30;285;0.000;101436.000;18.480;2.580;0.634;13.255;390.000;63.259;1.130;312.200;32.784;131.136;49.176;196.704;2037.785;12.109;14.617;12.100;28.900
2018;10;12;14;0;285;0.000;101452.000;18.550;2.910;0.586;13.480;390.000;64.061;1.163;307.600;30.512;122.048;45.768;183.072;2037.785;12.109;14.617;12.200;28.900
2018;10;12;14;30;285;0.000;101467.000;18.530;2.890;0.540;13.524;390.000;64.363;1.205;305.700;43.690;77.910;65.535;116.865;2037.785;12.109;14.617;12.300;28.900
2018;10;12;15;0;285;0.000;101488.000;18.510;3.030;0.421;13.610;390.000;64.864;1.254;304.500;41.964;59.076;62.945;88.615;2037.785;12.109;14.617;12.400;28.900
2018;10;12;15;30;285;0.000;103476.000;18.240;2.960;0.514;13.408;390.000;66.265;1.310;307.600;32.794;53.326;49.191;79.989;2037.785;12.109;14.617;12.500;28.900
2018;10;12;16;0;285;0.000;103497.000;18.190;2.730;0.439;13.585;390.000;67.366;1.371;309.000;16.828;57.812;25.242;86.718;2037.785;12.109;14.617;12.600;28.800
2018;10;12;16;30;285;0.000;103515.000;18.070;3.010;0.347;13.740;390.000;68.664;1.437;306.400;14.590;32.610;21.885;48.915;2037.785;12.109;14.617;12.700;28.800
2018;10;12;17;0;285;0.000;103532.000;17.740;2.350;0.254;13.750;390.000;70.165;1.506;305.700;5.127;19.553;7.691;29.329;2037.785;12.109;14.617;12.800;28.800
2018;10;12;17;30;285;0.000;103567.000;17.400;2.640;0.162;13.876;390.000;72.369;1.578;307.300;2.823;9.137;4.235;13.705;2037.785;12.109;14.617;12.800;28.800
2018;10;12;18;0;285;0.000;103596.000;17.110;3.110;0.194;13.828;390.000;73.473;1.651;309.400;0.444;1.236;0.666;1.854;2037.785;12.109;14.617;12.800;28.800
2018;10;12;18;30;285;0.000;103612.000;16.760;3.350;0.208;13.651;390.000;74.173;1.725;312.800;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.900;28.800
2018;10;12;19;0;285;0.000;103620.000;16.230;3.250;0.222;13.625;390.000;76.574;1.799;317.100;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.900;28.800
2018;10;12;19;30;285;0.000;103620.000;15.750;3.360;0.236;13.525;390.000;78.378;1.873;317.700;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.900;28.800
2018;10;12;20;0;285;0.000;103617.000;15.220;3.360;0.221;13.340;390.000;79.980;1.944;317.900;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.900;28.900
2018;10;12;20;30;285;0.000;103617.000;14.820;3.490;0.252;13.066;390.000;80.378;2.012;319.000;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.900;28.900
2018;10;12;21;0;285;0.000;103610.000;14.700;3.480;0.214;12.917;390.000;80.076;2.077;319.100;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.800;28.900
2018;10;12;21;30;285;0.000;103616.000;14.710;3.250;0.222;12.845;390.000;79.581;2.135;319.500;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.800;28.900
2018;10;12;22;0;285;0.000;103621.000;15.130;3.680;0.290;12.897;390.000;77.774;2.188;320.600;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.800;28.900
2018;10;12;22;30;285;0.000;103623.000;15.390;3.460;0.258;12.962;390.000;76.872;2.231;321.600;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.700;28.900
2018;10;12;23;0;285;0.000;103622.000;15.300;3.600;0.208;12.988;390.000;77.475;2.265;323.300;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.700;28.900
2018;10;12;23;30;285;0.000;103614.000;15.000;3.630;0.195;12.972;390.000;78.879;2.288;324.900;0.000;0.000;0.000;0.000;2037.785;12.109;14.617;12.700;28.900
2018;10;13;0;0;286;0.000;103593.000;14.710;3.680;0.226;12.944;390.000;80.179;2.298;325.400;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.700;28.900
2018;10;13;0;30;286;0.000;103578.000;14.770;3.930;0.237;12.996;390.000;80.178;2.295;325.900;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.600;28.900
2018;10;13;1;0;286;0.000;103568.000;14.750;3.830;0.239;12.980;390.000;80.176;2.280;327.100;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.600;28.900
2018;10;13;1;30;286;0.000;103570.000;14.400;3.840;0.247;12.896;390.000;81.480;2.253;327.200;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.600;28.900
2018;10;13;2;0;286;0.000;103565.000;14.370;3.760;0.268;12.872;390.000;81.480;2.215;327.200;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.500;28.900
2018;10;13;2;30;286;0.000;103560.000;14.090;4.110;0.338;12.781;390.000;82.380;2.168;326.600;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.500;28.900
2018;10;13;3;0;286;0.000;103563.000;14.750;4.250;0.379;12.787;390.000;78.977;2.113;327.000;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.500;28.900
2018;10;13;3;30;286;0.000;103554.000;15.080;4.490;0.458;12.698;390.000;76.775;2.052;328.500;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.500;28.900
2018;10;13;4;0;286;0.000;103539.000;15.110;4.300;0.462;12.592;390.000;75.974;1.986;329.400;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.400;28.900
2018;10;13;4;30;286;0.000;103536.000;15.040;4.160;0.387;12.519;390.000;75.872;1.916;329.900;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.400;28.900
2018;10;13;5;0;286;0.000;103546.000;14.930;4.260;0.333;12.446;390.000;75.972;1.844;329.900;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.400;28.900
2018;10;13;5;30;286;0.000;103556.000;14.860;3.990;0.413;12.438;390.000;76.272;1.771;331.000;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.400;28.900
2018;10;13;6;0;286;0.000;103568.000;14.810;3.450;0.372;12.478;390.000;76.777;1.696;331.000;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.400;28.900
2018;10;13;6;30;286;0.000;103581.000;14.640;3.800;0.376;12.566;390.000;78.179;1.623;331.600;0.000;0.000;0.000;0.000;2049.901;12.735;17.115;12.400;28.900
2018;10;13;7;0;286;0.000;103572.000;14.780;3.780;0.437;12.697;390.000;78.274;1.550;332.400;0.240;0.000;0.360;0.000;2049.901;12.735;17.115;12.400;28.900
2018;10;13;7;30;286;0.000;103576.000;14.630;3.990;0.428;12.718;390.000;79.174;1.480;333.100;6.440;0.000;9.660;0.000;2049.901;12.735;17.115;12.400;28.900
2018;10;13;8;0;286;0.000;103585.000;14.630;3.870;0.507;12.766;390.000;79.475;1.412;332.600;27.205;2.915;40.808;4.372;2049.901;12.735;17.115;12.400;28.900
2018;10;13;8;30;286;0.000;103593.000;14.940;4.250;0.614;13.023;390.000;79.481;1.349;333.300;37.630;18.370;56.445;27.555;2049.901;12.735;17.115;12.400;28.900
2018;10;13;9;0;286;0.000;103584.000;15.550;3.300;0.643;13.306;390.000;78.077;1.290;335.300;42.004;41.116;63.006;61.674;2049.901;12.735;17.115;12.400;28.900
2018;10;13;9;30;286;0.000;103579.000;16.150;3.760;0.562;13.649;390.000;77.076;1.237;337.100;44.136;62.184;66.204;93.276;2049.901;12.735;17.115;12.400;28.900
2018;10;13;10;0;286;0.000;103570.000;16.970;3.370;0.563;14.045;390.000;75.275;1.191;339.400;40.134;91.266;60.201;136.899;2049.901;12.735;17.115;12.400;28.900
2018;10;13;10;30;286;0.000;103577.000;17.780;4.020;0.691;14.369;390.000;73.171;1.153;337.500;60.330;63.030;90.496;94.544;2049.901;12.735;17.115;12.500;28.900
