Year;Month;Day;Hour;Minute;Tair;RH;Prec;Snowdepth
2021;6;6;0;30;5.20000;83.00000;0.00000;-0.01000
2021;6;6;1;0;5.00000;84.00000;0.00000;-0.01000
2021;6;6;1;30;5.60000;82.00000;0.00000;-0.01000
2021;6;6;2;0;6.20000;77.00000;0.00000;-0.01000
2021;6;6;2;30;7.10000;73.00000;0.00000;-0.01000
2021;6;6;3;0;7.60000;69.00000;0.00000;-0.01000
2021;6;6;3;30;8.80000;65.00000;0.00000;-0.01000
2021;6;6;4;0;8.70000;64.00000;0.00000;-0.01000
2021;6;6;4;30;8.90000;62.00000;0.00000;-0.01000
2021;6;6;5;0;9.90000;56.00000;0.00000;-0.01000
2021;6;6;5;30;10.30000;54.00000;0.00000;-0.01000
2021;6;6;6;0;11.20000;53.00000;0.00000;-0.01000
2021;6;6;6;30;11.80000;52.00000;0.00000;-0.01000
2021;6;6;7;0;12.20000;45.00000;0.00000;-0.01000
2021;6;6;7;30;13.10000;41.00000;0.00000;-0.01000
2021;6;6;8;0;12.30000;43.00000;0.00000;-0.01000
2021;6;6;8;30;14.20000;36.00000;0.00000;-0.01000
2021;6;6;9;0;14.30000;33.00000;0.00000;-0.01000
2021;6;6;9;30;14.00000;29.00000;0.00000;-0.01000
2021;6;6;10;0;15.20000;30.00000;0.00000;-0.01000
2021;6;6;10;30;15.50000;28.00000;0.00000;-0.01000
2021;6;6;11;0;15.70000;27.00000;0.00000;-0.01000
2021;6;6;11;30;15.30000;27.00000;0.00000;-0.01000
2021;6;6;12;0;15.70000;27.00000;0.00000;-0.01000
2021;6;6;12;30;15.80000;27.00000;0.00000;-0.01000
2021;6;6;13;0;15.50000;28.00000;0.00000;-0.01000
2021;6;6;13;30;15.30000;28.00000;0.00000;-0.01000
2021;6;6;14;0;15.50000;27.00000;0.00000;-0.01000
2021;6;6;14;30;15.20000;27.00000;0.00000;-0.01000
2021;6;6;15;0;14.20000;28.00000;0.00000;-0.01000
2021;6;6;15;30;14.40000;29.00000;0.00000;-0.01000
2021;6;6;16;0;13.60000;28.00000;0.00000;-0.01000
2021;6;6;16;30;13.40000;29.00000;0.00000;-0.01000
2021;6;6;17;0;13.00000;30.00000;0.00000;-0.01000
2021;6;6;17;30;12.40000;31.00000;0.00000;-0.01000
2021;6;6;18;0;12.00000;32.00000;0.00000;-0.01000
2021;6;6;18;30;11.40000;36.00000;0.00000;-0.01000
2021;6;6;19;0;10.70000;39.00000;0.00000;-0.01000
2021;6;6;19;30;9.70000;44.00000;0.00000;-0.01000
2021;6;6;20;0;8.50000;48.00000;0.00000;-0.01000
2021;6;6;20;30;7.20000;53.00000;0.00000;-0.01000
2021;6;6;21;0;6.80000;56.00000;0.00000;-0.01000
2021;6;6;21;30;5.60000;62.00000;0.00000;-0.01000
2021;6;6;22;0;5.40000;65.00000;0.00000;-0.01000
2021;6;6;22;30;4.70000;69.00000;0.00000;-0.01000
2021;6;6;23;0;3.50000;75.00000;0.00000;-0.01000
2021;6;6;23;30;3.80000;77.00000;0.00000;-0.01000
2021;6;7;0;0;3.50000;78.00000;0.00000;-0.01000
2021;6;7;0;30;3.70000;78.00000;0.00000;-0.01000
2021;6;7;1;0;4.60000;74.00000;0.00000;-0.01000
2021;6;7;1;30;4.40000;75.00000;0.00000;-0.01000
2021;6;7;2;0;5.00000;73.00000;0.00000;-0.01000
2021;6;7;2;30;5.90000;69.00000;0.00000;-0.01000
2021;6;7;3;0;7.00000;64.00000;0.00000;-0.01000
2021;6;7;3;30;8.50000;61.00000;0.00000;-0.01000
2021;6;7;4;0;9.50000;58.00000;0.00000;-0.01000
2021;6;7;4;30;9.90000;57.00000;0.00000;-0.01000
2021;6;7;5;0;11.00000;55.00000;0.00000;-0.01000
2021;6;7;5;30;11.50000;51.00000;0.00000;-0.01000
2021;6;7;6;0;13.00000;35.00000;0.00000;-0.01000
2021;6;7;6;30;14.70000;33.00000;0.00000;-0.01000
2021;6;7;7;0;15.00000;31.00000;0.00000;-0.01000
2021;6;7;7;30;13.90000;30.00000;0.00000;-0.01000
2021;6;7;8;0;15.20000;27.00000;0.00000;-0.01000
2021;6;7;8;30;15.90000;26.00000;0.00000;-0.01000
2021;6;7;9;0;17.00000;23.00000;0.00000;-0.01000
2021;6;7;9;30;16.40000;25.00000;0.00000;-0.01000
2021;6;7;10;0;16.50000;24.00000;0.00000;-0.01000
2021;6;7;10;30;17.20000;25.00000;0.00000;-0.01000
2021;6;7;11;0;17.30000;26.00000;0.00000;-0.01000
2021;6;7;11;30;18.40000;24.00000;0.00000;-0.01000
2021;6;7;12;0;17.90000;25.00000;0.00000;-0.01000
2021;6;7;12;30;18.20000;25.00000;0.00000;-0.01000
2021;6;7;13;0;18.50000;25.00000;0.00000;-0.01000
2021;6;7;13;30;17.90000;26.00000;0.00000;-0.01000
2021;6;7;14;0;18.90000;26.00000;0.00000;-0.01000
2021;6;7;14;30;18.40000;26.00000;0.00000;-0.01000
2021;6;7;15;0;18.20000;27.00000;0.00000;-0.01000
2021;6;7;15;30;17.90000;27.00000;0.00000;-0.01000
2021;6;7;16;0;18.40000;28.00000;0.00000;-0.01000
2021;6;7;16;30;18.30000;28.00000;0.00000;-0.01000
2021;6;7;17;0;17.90000;28.00000;0.00000;-0.01000
2021;6;7;17;30;17.60000;29.00000;0.00000;-0.01000
2021;6;7;18;0;17.20000;30.00000;0.00000;-0.01000
2021;6;7;18;30;16.60000;32.00000;0.00000;-0.01000
2021;6;7;19;0;16.10000;33.00000;0.00000;-0.01000
2021;6;7;19;30;16.10000;33.00000;0.00000;-0.01000
2021;6;7;20;0;15.30000;35.00000;0.00000;-0.01000
2021;6;7;20;30;14.60000;35.00000;0.00000;-0.01000
2021;6;7;21;0;14.00000;38.00000;0.00000;-0.01000
2021;6;7;21;30;13.50000;45.00000;0.00000;-0.01000
2021;6;7;22;0;12.70000;49.00000;0.00000;-0.01000
2021;6;7;22;30;12.20000;54.00000;0.00000;-0.01000
2021;6;7;23;0;11.90000;56.00000;0.00000;-0.01000
2021;6;7;23;30;11.50000;58.00000;0.00000;-0.01000
2021;6;8;0;0;11.60000;58.00000;0.00000;-0.01000
2021;6;8;0;30;11.40000;59.00000;0.00000;-0.01000
2021;6;8;1;0;13.60000;52.00000;0.00000;-0.01000
2021;6;8;1;30;14.30000;48.00000;0.00000;-0.01000
2021;6;8;2;0;14.60000;46.00000;0.00000;-0.01000
2021;6;8;2;30;14.90000;46.00000;0.00000;-0.01000
2021;6;8;3;0;14.60000;47.00000;0.00000;-0.01000
2021;6;8;3;30;14.80000;48.00000;0.00000;-0.01000
2021;6;8;4;0;15.70000;49.00000;0.00000;-0.01000
2021;6;8;4;30;16.60000;47.00000;0.00000;-0.01000
2021;6;8;5;0;17.10000;46.00000;0.00000;-0.01000
2021;6;8;5;30;17.30000;46.00000;0.00000;-0.01000
2021;6;8;6;0;18.20000;44.00000;0.00000;-0.01000
2021;6;8;6;30;18.80000;40.00000;0.00000;-0.01000
2021;6;8;7;0;20.00000;37.00000;0.00000;-0.01000
2021;6;8;7;30;18.40000;38.00000;0.00000;-0.01000
2021;6;8;8;0;20.40000;34.00000;0.00000;-0.01000
2021;6;8;8;30;18.80000;37.00000;0.00000;-0.01000
2021;6;8;9;0;18.30000;37.00000;0.00000;-0.01000
2021;6;8;9;30;18.30000;39.00000;0.00000;-0.01000
2021;6;8;10;0;20.60000;32.00000;0.00000;-0.01000
2021;6;8;10;30;19.10000;36.00000;0.00000;-0.01000
2021;6;8;11;0;18.70000;37.00000;0.00000;-0.01000
2021;6;8;11;30;18.70000;37.00000;0.00000;-0.01000
2021;6;8;12;0;18.40000;41.00000;0.00000;-0.01000
2021;6;8;12;30;18.40000;40.00000;0.00000;-0.01000
2021;6;8;13;0;18.30000;42.00000;0.00000;-0.01000
2021;6;8;13;30;18.80000;38.00000;0.00000;-0.01000
2021;6;8;14;0;18.90000;38.00000;0.00000;-0.01000
2021;6;8;14;30;18.60000;39.00000;0.00000;-0.01000
2021;6;8;15;0;18.70000;39.00000;0.00000;-0.01000
2021;6;8;15;30;18.10000;42.00000;0.00000;-0.01000
2021;6;8;16;0;17.80000;43.00000;0.00000;-0.01000
2021;6;8;16;30;17.30000;46.00000;0.00000;-0.01000
2021;6;8;17;0;17.30000;47.00000;0.00000;-0.01000
2021;6;8;17;30;17.10000;48.00000;0.00000;-0.01000
2021;6;8;18;0;16.90000;48.00000;0.00000;-0.01000
2021;6;8;18;30;16.50000;50.00000;0.00000;-0.01000
2021;6;8;19;0;15.80000;53.00000;0.00000;-0.01000
2021;6;8;19;30;15.50000;53.00000;0.00000;-0.01000
2021;6;8;20;0;15.00000;55.00000;0.00000;-0.01000
2021;6;8;20;30;14.90000;56.00000;0.00000;-0.01000
2021;6;8;21;0;14.30000;59.00000;0.00000;-0.01000
2021;6;8;21;30;14.50000;61.00000;0.00000;-0.01000
2021;6;8;22;0;14.10000;64.00000;0.00000;-0.01000
2021;6;8;22;30;14.10000;60.00000;0.00000;-0.01000
2021;6;8;23;0;11.90000;84.00000;0.25000;-0.01000
2021;6;8;23;30;11.80000;82.00000;0.00000;-0.01000
2021;6;9;0;0;11.50000;83.00000;0.00000;-0.01000
2021;6;9;0;30;11.80000;74.00000;0.00000;-0.01000
2021;6;9;1;0;11.90000;75.00000;0.00000;-0.01000
2021;6;9;1;30;12.90000;67.00000;0.00000;-0.01000
2021;6;9;2;0;13.00000;68.00000;0.00000;-0.01000
2021;6;9;2;30;13.30000;70.00000;0.00000;-0.01000
2021;6;9;3;0;14.00000;68.00000;0.00000;-0.01000
2021;6;9;3;30;14.50000;68.00000;0.00000;-0.01000
2021;6;9;4;0;15.90000;61.00000;0.00000;-0.01000
2021;6;9;4;30;16.80000;56.00000;0.00000;-0.01000
2021;6;9;5;0;19.00000;37.00000;0.00000;-0.01000
2021;6;9;5;30;18.50000;36.00000;0.00000;-0.01000
2021;6;9;6;0;19.60000;39.00000;0.00000;-0.01000
2021;6;9;6;30;20.10000;37.00000;0.00000;-0.01000
2021;6;9;7;0;21.10000;32.00000;0.00000;-0.01000
2021;6;9;7;30;20.40000;32.00000;0.00000;-0.01000
2021;6;9;8;0;20.20000;34.00000;0.00000;-0.01000
2021;6;9;8;30;21.20000;28.00000;0.00000;-0.01000
2021;6;9;9;0;21.60000;26.00000;0.00000;-0.01000
2021;6;9;9;30;21.65000;27.00000;NaN;-0.01000
2021;6;9;10;0;22.00000;27.00000;0.00000;-0.01000
2021;6;9;10;30;21.60000;27.00000;0.00000;-0.01000
2021;6;9;11;0;22.30000;26.00000;0.00000;-0.01000
2021;6;9;11;30;20.50000;27.00000;0.00000;-0.01000
2021;6;9;12;0;22.30000;27.00000;0.00000;-0.01000
2021;6;9;12;30;20.90000;29.00000;0.00000;-0.01000
2021;6;9;13;0;20.70000;36.00000;0.00000;-0.01000
2021;6;9;13;30;20.10000;36.00000;0.00000;-0.01000
2021;6;9;14;0;19.80000;40.00000;0.00000;-0.01000
2021;6;9;14;30;20.20000;36.00000;0.00000;-0.01000
2021;6;9;15;0;19.20000;37.00000;0.00000;-0.01000
2021;6;9;15;30;20.00000;36.00000;0.00000;-0.01000
2021;6;9;16;0;19.70000;38.00000;0.00000;-0.01000
2021;6;9;16;30;19.00000;39.00000;0.00000;-0.01000
2021;6;9;17;0;20.00000;38.00000;0.00000;-0.01000
2021;6;9;17;30;19.30000;39.00000;0.00000;-0.01000
2021;6;9;18;0;19.40000;38.00000;0.00000;-0.01000
2021;6;9;18;30;18.50000;45.00000;0.00000;-0.01000
2021;6;9;19;0;17.60000;48.00000;0.00000;-0.01000
2021;6;9;19;30;17.50000;48.00000;0.00000;-0.01000
2021;6;9;20;0;16.90000;50.00000;0.00000;-0.01000
2021;6;9;20;30;15.90000;54.00000;0.00000;-0.01000
2021;6;9;21;0;15.60000;56.00000;0.00000;-0.01000
2021;6;9;21;30;16.10000;54.00000;0.00000;-0.01000
2021;6;9;22;0;15.30000;57.00000;0.00000;-0.01000
2021;6;9;22;30;15.20000;58.00000;0.00000;-0.01000
2021;6;9;23;0;14.90000;60.00000;0.00000;-0.01000
2021;6;9;23;30;14.60000;62.00000;0.00000;-0.01000
2021;6;10;0;0;14.30000;64.00000;0.00000;-0.01000
2021;6;10;0;30;14.50000;65.00000;0.00000;-0.01000
2021;6;10;1;0;14.30000;66.00000;0.00000;-0.01000
2021;6;10;1;30;14.40000;66.00000;0.00000;-0.01000
2021;6;10;2;0;14.60000;66.00000;0.00000;-0.01000
2021;6;10;2;30;15.00000;65.00000;0.00000;-0.01000
2021;6;10;3;0;15.30000;65.00000;0.00000;-0.01000
2021;6;10;3;30;15.90000;63.00000;0.00000;-0.01000
2021;6;10;4;0;16.50000;59.00000;0.00000;-0.01000
2021;6;10;4;30;17.50000;55.00000;0.00000;-0.01000
2021;6;10;5;0;18.20000;54.00000;0.00000;-0.01000
2021;6;10;5;30;18.70000;52.00000;0.00000;-0.01000
2021;6;10;6;0;19.30000;49.00000;0.00000;-0.01000
2021;6;10;6;30;21.00000;46.00000;0.00000;-0.01000
2021;6;10;7;0;21.60000;41.00000;0.00000;-0.01000
2021;6;10;7;30;22.10000;39.00000;0.00000;-0.01000
2021;6;10;8;0;23.50000;36.00000;0.00000;-0.01000
2021;6;10;8;30;23.10000;34.00000;0.00000;-0.01000
2021;6;10;9;0;23.90000;32.00000;0.00000;-0.01000
2021;6;10;9;30;23.80000;33.00000;0.00000;-0.01000
2021;6;10;10;0;23.60000;34.00000;0.00000;-0.01000
2021;6;10;10;30;18.50000;57.00000;0.00000;-0.01000
2021;6;10;11;0;17.10000;89.00000;0.25000;-0.01000
2021;6;10;11;30;18.90000;55.00000;0.00000;-0.01000
2021;6;10;12;0;19.30000;57.00000;0.00000;-0.01000
2021;6;10;12;30;19.10000;49.00000;0.00000;-0.01000
2021;6;10;13;0;21.20000;47.00000;0.00000;-0.01000
2021;6;10;13;30;22.00000;44.00000;0.00000;-0.01000
2021;6;10;14;0;22.90000;40.00000;0.00000;-0.01000
2021;6;10;14;30;22.20000;42.00000;0.00000;-0.01000
2021;6;10;15;0;22.60000;40.00000;0.00000;-0.01000
2021;6;10;15;30;22.10000;41.00000;0.00000;-0.01000
2021;6;10;16;0;22.00000;41.00000;0.00000;-0.01000
2021;6;10;16;30;21.90000;40.00000;0.00000;-0.01000
2021;6;10;17;0;21.50000;42.00000;0.00000;-0.01000
2021;6;10;17;30;21.60000;42.00000;0.00000;-0.01000
2021;6;10;18;0;20.70000;45.00000;0.00000;-0.01000
2021;6;10;18;30;21.00000;44.00000;0.00000;-0.01000
2021;6;10;19;0;20.30000;46.00000;0.00000;-0.01000
2021;6;10;19;30;20.00000;45.00000;0.00000;-0.01000
2021;6;10;20;0;19.00000;45.00000;0.00000;-0.01000
2021;6;10;20;30;18.50000;45.00000;0.00000;-0.01000
2021;6;10;21;0;17.90000;46.00000;0.00000;-0.01000
2021;6;10;21;30;17.40000;47.00000;0.00000;-0.01000
2021;6;10;22;0;16.80000;50.00000;0.00000;-0.01000
2021;6;10;22;30;16.50000;50.00000;0.00000;-0.01000
2021;6;10;23;0;16.10000;52.00000;0.00000;-0.01000
2021;6;10;23;30;15.80000;55.00000;0.00000;-0.01000
2021;6;11;0;0;15.40000;56.00000;0.00000;-0.01000
2021;6;11;0;30;15.50000;56.00000;0.00000;-0.01000
2021;6;11;1;0;15.30000;57.00000;0.00000;-0.01000
2021;6;11;1;30;15.30000;57.00000;0.00000;-0.01000
2021;6;11;2;0;15.40000;57.00000;0.00000;-0.01000
2021;6;11;2;30;15.80000;56.00000;0.00000;-0.01000
2021;6;11;3;0;16.10000;54.00000;0.00000;-0.01000
2021;6;11;3;30;17.20000;50.00000;0.00000;-0.01000
2021;6;11;4;0;17.60000;50.00000;0.00000;-0.01000
2021;6;11;4;30;18.20000;50.00000;0.00000;-0.01000
2021;6;11;5;0;18.90000;49.00000;0.00000;-0.01000
2021;6;11;5;30;19.70000;47.00000;0.00000;-0.01000
2021;6;11;6;0;20.70000;44.00000;0.00000;-0.01000
2021;6;11;6;30;21.10000;40.00000;0.00000;-0.01000
2021;6;11;7;0;21.90000;40.00000;0.00000;-0.01000
2021;6;11;7;30;22.40000;36.00000;0.00000;-0.01000
2021;6;11;8;0;23.00000;34.00000;0.00000;-0.01000
2021;6;11;8;30;22.90000;33.00000;0.00000;-0.01000
2021;6;11;9;0;23.10000;34.00000;0.00000;-0.01000
2021;6;11;9;30;23.90000;34.00000;0.00000;-0.01000
2021;6;11;10;0;23.10000;35.00000;0.00000;-0.01000
2021;6;11;10;30;23.90000;32.00000;0.00000;-0.01000
2021;6;11;11;0;23.80000;33.00000;0.00000;-0.01000
2021;6;11;11;30;23.60000;34.00000;0.00000;-0.01000
2021;6;11;12;0;24.40000;34.00000;0.00000;-0.01000
2021;6;11;12;30;23.40000;35.00000;0.00000;-0.01000
2021;6;11;13;0;24.10000;32.00000;0.00000;-0.01000
2021;6;11;13;30;24.10000;30.00000;0.00000;-0.01000
2021;6;11;14;0;24.20000;32.00000;0.00000;-0.01000
2021;6;11;14;30;23.90000;32.00000;0.00000;-0.01000
2021;6;11;15;0;23.40000;33.00000;0.00000;-0.01000
2021;6;11;15;30;22.90000;33.00000;0.00000;-0.01000
2021;6;11;16;0;23.00000;33.00000;0.00000;-0.01000
2021;6;11;16;30;22.70000;34.00000;0.00000;-0.01000
2021;6;11;17;0;22.60000;36.00000;0.00000;-0.01000
2021;6;11;17;30;22.30000;38.00000;0.00000;-0.01000
2021;6;11;18;0;21.80000;38.00000;0.00000;-0.01000
2021;6;11;18;30;20.90000;41.00000;0.00000;-0.01000
2021;6;11;19;0;20.70000;41.00000;0.00000;-0.01000
2021;6;11;19;30;19.80000;45.00000;0.00000;-0.01000
2021;6;11;20;0;19.60000;46.00000;0.00000;-0.01000
2021;6;11;20;30;19.00000;48.00000;0.00000;-0.01000
2021;6;11;21;0;18.60000;51.00000;0.00000;-0.01000
2021;6;11;21;30;18.60000;53.00000;0.00000;-0.01000
2021;6;11;22;0;18.50000;53.00000;0.00000;-0.01000
2021;6;11;22;30;18.20000;51.00000;0.00000;-0.01000
2021;6;11;23;0;18.30000;44.00000;0.00000;-0.01000
2021;6;11;23;30;18.20000;43.00000;0.00000;-0.01000
2021;6;12;0;0;18.00000;44.00000;0.00000;-0.01000
2021;6;12;0;30;17.40000;46.00000;0.00000;-0.01000
2021;6;12;1;0;17.00000;49.00000;0.00000;-0.01000
2021;6;12;1;30;17.00000;50.00000;0.00000;-0.01000
2021;6;12;2;0;17.40000;49.00000;0.00000;-0.01000
2021;6;12;2;30;17.80000;48.00000;0.00000;-0.01000
2021;6;12;3;0;18.10000;47.00000;0.00000;-0.01000
2021;6;12;3;30;18.30000;46.00000;0.00000;-0.01000
2021;6;12;4;0;18.90000;45.00000;0.00000;-0.01000
2021;6;12;4;30;19.30000;44.00000;0.00000;-0.01000
2021;6;12;5;0;20.40000;41.00000;0.00000;-0.01000
2021;6;12;5;30;21.10000;41.00000;0.00000;-0.01000
2021;6;12;6;0;21.70000;37.00000;0.00000;-0.01000
2021;6;12;6;30;21.00000;36.00000;0.00000;-0.01000
2021;6;12;7;0;22.00000;35.00000;0.00000;-0.01000
2021;6;12;7;30;21.80000;33.00000;0.00000;-0.01000
2021;6;12;8;0;22.00000;31.00000;0.00000;-0.01000
2021;6;12;8;30;22.70000;29.00000;0.00000;-0.01000
2021;6;12;9;0;23.20000;29.00000;0.00000;-0.01000
2021;6;12;9;30;22.30000;32.00000;0.00000;-0.01000
2021;6;12;10;0;22.50000;30.00000;0.00000;-0.01000
2021;6;12;10;30;22.70000;27.00000;0.00000;-0.01000
2021;6;12;11;0;23.40000;27.00000;0.00000;-0.01000
2021;6;12;11;30;23.20000;25.00000;0.00000;-0.01000
2021;6;12;12;0;23.00000;27.00000;0.00000;-0.01000
2021;6;12;12;30;22.40000;27.00000;0.00000;-0.01000
2021;6;12;13;0;22.10000;29.00000;0.00000;-0.01000
2021;6;12;13;30;21.90000;30.00000;0.00000;-0.01000
2021;6;12;14;0;22.10000;30.00000;0.00000;-0.01000
2021;6;12;14;30;21.90000;31.00000;0.00000;-0.01000
2021;6;12;15;0;21.70000;33.00000;0.00000;-0.01000
2021;6;12;15;30;20.50000;38.00000;0.00000;-0.01000
2021;6;12;16;0;20.50000;39.00000;0.00000;-0.01000
2021;6;12;16;30;20.50000;38.00000;0.00000;-0.01000
2021;6;12;17;0;19.40000;42.00000;0.00000;-0.01000
2021;6;12;17;30;19.00000;43.00000;0.00000;-0.01000
2021;6;12;18;0;19.20000;43.00000;0.00000;-0.01000
2021;6;12;18;30;19.00000;45.00000;0.00000;-0.01000
2021;6;12;19;0;18.70000;46.00000;0.00000;-0.01000
2021;6;12;19;30;18.20000;48.00000;0.00000;-0.01000
2021;6;12;20;0;17.30000;51.00000;0.00000;-0.01000
2021;6;12;20;30;16.50000;53.00000;0.00000;-0.01000
2021;6;12;21;0;16.40000;52.00000;0.00000;-0.01000
2021;6;12;21;30;15.80000;55.00000;0.00000;-0.01000
2021;6;12;22;0;16.10000;56.00000;0.00000;-0.01000
2021;6;12;22;30;15.50000;59.00000;0.00000;-0.01000
2021;6;12;23;0;14.10000;64.00000;0.00000;-0.01000
2021;6;12;23;30;13.60000;66.00000;0.00000;-0.01000
2021;6;13;0;0;12.90000;71.00000;0.00000;-0.01000
2021;6;13;0;30;12.80000;74.00000;0.00000;-0.01000
2021;6;13;1;0;12.70000;77.00000;0.00000;-0.01000
2021;6;13;1;30;13.20000;76.00000;0.00000;-0.01000
2021;6;13;2;0;13.80000;75.00000;0.00000;-0.01000
2021;6;13;2;30;14.90000;71.00000;0.00000;-0.01000
2021;6;13;3;0;14.80000;72.00000;0.00000;-0.01000
2021;6;13;3;30;15.30000;69.00000;0.00000;-0.01000
2021;6;13;4;0;14.60000;73.00000;0.00000;-0.01000
2021;6;13;4;30;14.60000;74.00000;0.00000;-0.01000
2021;6;13;5;0;13.40000;84.00000;0.00000;-0.01000
2021;6;13;5;30;12.80000;90.00000;0.00000;-0.01000
2021;6;13;6;0;13.10000;86.00000;0.00000;-0.01000
2021;6;13;6;30;13.50000;83.00000;0.00000;-0.01000
2021;6;13;7;0;13.50000;83.00000;0.00000;-0.01000
2021;6;13;7;30;12.40000;89.00000;0.20000;-0.01000
2021;6;13;8;0;12.20000;96.00000;0.60000;-0.01000
2021;6;13;8;30;11.30000;95.00000;0.00000;-0.01000
2021;6;13;9;0;11.40000;94.00000;0.00000;-0.01000
2021;6;13;9;30;11.00000;93.00000;0.00000;-0.01000
2021;6;13;10;0;10.70000;91.00000;0.00000;-0.01000
2021;6;13;10;30;10.70000;89.00000;0.00000;-0.01000
2021;6;13;11;0;10.60000;83.00000;0.00000;-0.01000
2021;6;13;11;30;10.50000;81.00000;0.00000;-0.01000
2021;6;13;12;0;11.20000;77.00000;0.00000;-0.01000
2021;6;13;12;30;10.70000;78.00000;0.00000;-0.01000
2021;6;13;13;0;10.10000;86.00000;0.35000;-0.01000
2021;6;13;13;30;9.70000;89.00000;0.25000;-0.01000
2021;6;13;14;0;10.70000;88.00000;0.00000;-0.01000
2021;6;13;14;30;11.70000;77.00000;0.00000;-0.01000
2021;6;13;15;0;12.00000;72.00000;0.00000;-0.01000
2021;6;13;15;30;12.30000;66.00000;0.00000;-0.01000
2021;6;13;16;0;12.20000;64.00000;0.00000;-0.01000
2021;6;13;16;30;10.80000;76.00000;0.25000;-0.01000
2021;6;13;17;0;9.60000;89.00000;0.10000;-0.01000
2021;6;13;17;30;9.80000;86.00000;0.00000;-0.01000
2021;6;13;18;0;9.70000;82.00000;0.00000;-0.01000
2021;6;13;18;30;9.80000;79.00000;0.00000;-0.01000
2021;6;13;19;0;9.60000;80.00000;0.00000;-0.01000
2021;6;13;19;30;9.50000;82.00000;0.00000;-0.01000
2021;6;13;20;0;9.40000;82.00000;0.00000;-0.01000
2021;6;13;20;30;8.80000;82.00000;0.00000;-0.01000
2021;6;13;21;0;8.20000;78.00000;0.00000;-0.01000
2021;6;13;21;30;7.50000;79.00000;0.00000;-0.01000
2021;6;13;22;0;6.70000;81.00000;0.00000;-0.01000
2021;6;13;22;30;6.40000;82.00000;0.00000;-0.01000
2021;6;13;23;0;6.90000;80.00000;0.00000;-0.01000
2021;6;13;23;30;6.90000;79.00000;0.00000;-0.01000
2021;6;14;0;0;6.90000;80.00000;0.00000;-0.01000
2021;6;14;0;30;6.80000;81.00000;0.00000;-0.01000
2021;6;14;1;0;7.10000;79.00000;0.00000;-0.01000
2021;6;14;1;30;7.30000;78.00000;0.00000;-0.01000
2021;6;14;2;0;7.80000;75.00000;0.00000;-0.01000
2021;6;14;2;30;8.40000;74.00000;0.00000;-0.01000
2021;6;14;3;0;9.00000;72.00000;0.00000;-0.01000
2021;6;14;3;30;9.50000;70.00000;0.00000;-0.01000
2021;6;14;4;0;9.60000;70.00000;0.00000;-0.01000
2021;6;14;4;30;9.90000;67.00000;0.00000;-0.01000
2021;6;14;5;0;10.10000;62.00000;0.00000;-0.01000
2021;6;14;5;30;10.90000;59.00000;0.00000;-0.01000
2021;6;14;6;0;12.20000;49.00000;0.00000;-0.01000
2021;6;14;6;30;11.40000;51.00000;0.00000;-0.01000
2021;6;14;7;0;11.50000;46.00000;0.00000;-0.01000
2021;6;14;7;30;13.10000;44.00000;0.00000;-0.01000
2021;6;14;8;0;13.60000;39.00000;0.00000;-0.01000
2021;6;14;8;30;12.90000;39.00000;0.00000;-0.01000
2021;6;14;9;0;13.00000;37.00000;0.00000;-0.01000
2021;6;14;9;30;14.00000;36.00000;0.00000;-0.01000
2021;6;14;10;0;14.10000;36.00000;0.00000;-0.01000
2021;6;14;10;30;14.70000;35.00000;0.00000;-0.01000
2021;6;14;11;0;14.30000;32.00000;0.00000;-0.01000
2021;6;14;11;30;15.20000;33.00000;0.00000;-0.01000
2021;6;14;12;0;14.40000;37.00000;0.00000;-0.01000
2021;6;14;12;30;14.60000;41.00000;0.00000;-0.01000
2021;6;14;13;0;13.80000;43.00000;0.00000;-0.01000
2021;6;14;13;30;13.30000;48.00000;0.00000;-0.01000
2021;6;14;14;0;13.20000;51.00000;0.00000;-0.01000
2021;6;14;14;30;12.70000;52.00000;0.00000;-0.01000
2021;6;14;15;0;12.90000;54.00000;0.00000;-0.01000
2021;6;14;15;30;12.70000;54.00000;0.00000;-0.01000
2021;6;14;16;0;12.80000;56.00000;0.00000;-0.01000
2021;6;14;16;30;13.20000;55.00000;0.00000;-0.01000
2021;6;14;17;0;12.20000;60.00000;0.00000;-0.01000
2021;6;14;17;30;12.70000;61.00000;0.00000;-0.01000
2021;6;14;18;0;12.00000;70.00000;0.00000;-0.01000
2021;6;14;18;30;11.90000;70.00000;0.00000;-0.01000
2021;6;14;19;0;11.40000;70.00000;0.00000;-0.01000
2021;6;14;19;30;10.60000;73.00000;0.00000;-0.01000
2021;6;14;20;0;10.50000;75.00000;0.00000;-0.01000
2021;6;14;20;30;10.30000;76.00000;0.00000;-0.01000
2021;6;14;21;0;9.40000;79.00000;0.00000;-0.01000
2021;6;14;21;30;9.00000;82.00000;0.00000;-0.01000
2021;6;14;22;0;8.70000;83.00000;0.00000;-0.01000
2021;6;14;22;30;8.40000;84.00000;0.00000;-0.01000
2021;6;14;23;0;7.80000;86.00000;0.00000;-0.01000
2021;6;14;23;30;7.90000;87.00000;0.00000;-0.01000
2021;6;15;0;0;7.60000;88.00000;0.00000;-0.01000
2021;6;15;0;30;7.90000;87.00000;0.00000;-0.01000
2021;6;15;1;0;8.10000;87.00000;0.00000;-0.01000
2021;6;15;1;30;8.30000;88.00000;0.00000;-0.01000
2021;6;15;2;0;8.20000;93.00000;0.35000;-0.01000
