year;month;day;hour;minute;doy;NEE;GPP;Reco;H;Gflux;Rnet;Qc_NEE;Qc_H;LE;ET;NEE_1;GPP_1;GPP_2;GPP_3;GPP_4;Reco_1;Reco_2;Reco_3;Reco_4;Qc_NEE_1;Qc_ET
2018;3;4;19;30;63.812;0.281;0.000;0.281;-30.805;-4.240;NaN;1;0;-3.135;-0.069;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;4;20;0;63.833;0.281;0.000;0.281;-18.945;-4.218;NaN;1;0;-0.818;-0.018;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;4;20;30;63.854;0.281;0.000;0.281;-23.269;-4.200;NaN;1;0;-1.636;-0.036;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;4;21;0;63.875;0.281;0.000;0.281;-19.814;-4.173;NaN;1;0;-2.637;-0.058;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;4;21;30;63.896;0.281;0.000;0.281;-24.473;-4.149;NaN;1;0;0.182;0.004;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;4;22;0;63.917;0.281;0.000;0.281;-30.220;-4.124;NaN;1;0;-2.957;-0.065;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;4;22;30;63.938;0.281;0.000;0.281;-12.746;-4.100;NaN;1;0;-1.865;-0.041;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;4;23;0;63.958;0.281;0.000;0.281;-11.684;-4.076;NaN;1;0;-2.275;-0.050;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;4;23;30;63.979;0.281;0.000;0.281;-20.583;-4.055;NaN;1;0;-1.547;-0.034;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;0;0;64.000;0.281;0.000;0.281;-27.936;-4.035;NaN;1;0;-4.005;-0.088;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;0;30;64.021;0.281;0.000;0.281;-29.946;-4.014;NaN;1;0;-2.732;-0.060;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;1;0;64.042;0.281;0.000;0.281;-25.416;-3.995;NaN;1;0;-2.914;-0.064;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;1;30;64.062;0.281;0.000;0.281;-32.312;-3.977;NaN;1;0;-2.915;-0.064;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;2;0;64.083;0.281;0.000;0.281;-41.025;-3.961;NaN;1;0;1.321;0.029;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;2;30;64.104;-0.048;0.329;0.281;-35.672;-3.947;NaN;0;0;2.506;0.055;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;3;0;64.125;-0.049;0.330;0.281;-41.810;-3.935;NaN;0;0;2.688;0.059;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;3;30;64.146;0.088;0.193;0.281;-33.612;-3.923;NaN;0;0;1.868;0.041;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;4;0;64.167;0.146;0.134;0.280;-29.477;-3.912;NaN;0;0;-1.139;-0.025;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;4;30;64.188;0.281;0.000;0.281;-18.866;-3.906;NaN;1;0;-1.640;-0.036;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;5;0;64.208;0.281;0.000;0.281;-12.904;-3.899;NaN;1;0;-1.230;-0.027;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;5;30;64.229;0.281;0.000;0.281;-18.070;-3.892;NaN;1;0;-1.367;-0.030;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;6;0;64.250;-0.090;0.370;0.280;-22.157;-3.892;NaN;0;1;2.232;0.049;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;6;30;64.271;0.192;0.089;0.281;-26.243;-3.892;NaN;0;0;-3.555;-0.078;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;7;0;64.292;0.344;-0.063;0.281;-11.943;-3.891;NaN;0;0;-1.959;-0.043;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;7;30;64.312;0.281;0.000;0.281;2.400;-3.891;NaN;1;0;-0.911;-0.020;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;8;0;64.333;0.281;0.000;0.281;12.520;-3.895;NaN;1;0;2.551;0.056;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;8;30;64.354;0.400;-0.119;0.281;19.969;-3.901;NaN;0;0;1.867;0.041;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;9;0;64.375;0.375;-0.095;0.280;42.295;-3.904;NaN;0;0;3.188;0.070;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;9;30;64.396;0.387;-0.106;0.281;34.190;-3.911;NaN;0;0;4.871;0.107;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;10;0;64.417;0.499;-0.218;0.281;33.216;-3.913;NaN;0;0;15.380;0.338;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;10;30;64.438;0.976;-0.695;0.281;72.793;-3.921;NaN;0;0;17.964;0.395;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;11;0;64.458;1.287;-1.006;0.281;71.621;-3.921;NaN;0;0;30.273;0.666;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;11;30;64.479;0.309;-0.029;0.280;83.791;-3.928;NaN;0;0;35.574;0.783;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;12;0;64.500;0.868;-0.588;0.280;99.473;-3.930;NaN;0;0;39.013;0.859;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;12;30;64.521;0.506;-0.225;0.281;139.349;-3.930;NaN;0;0;39.858;0.878;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;13;0;64.542;0.166;0.115;0.281;115.101;-3.930;NaN;0;0;27.143;0.598;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;13;30;64.562;0.541;-0.260;0.281;164.807;-3.930;NaN;0;0;30.537;0.673;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;14;0;64.583;0.358;-0.077;0.281;119.365;-3.926;NaN;0;0;21.323;0.470;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;14;30;64.604;0.342;-0.061;0.281;97.968;-3.920;NaN;0;0;13.337;0.294;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;15;0;64.625;0.017;0.264;0.281;64.112;-3.911;NaN;0;0;9.300;0.205;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;15;30;64.646;-0.038;0.319;0.281;46.472;-3.903;NaN;0;0;7.893;0.174;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;16;0;64.667;0.320;-0.039;0.281;43.607;-3.889;NaN;0;0;5.670;0.125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;16;30;64.688;0.322;-0.041;0.281;17.272;-3.875;NaN;0;0;5.671;0.125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;17;0;64.708;0.475;-0.193;0.282;-28.581;-3.858;NaN;0;0;3.404;0.075;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;17;30;64.729;0.282;0.000;0.282;-16.113;-3.841;NaN;1;0;0.045;0.001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;18;0;64.750;0.282;0.000;0.282;-11.305;-3.823;NaN;1;0;0.500;0.011;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;18;30;64.771;0.038;0.244;0.282;-8.336;-3.804;NaN;0;0;-0.909;-0.020;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;19;0;64.792;0.309;-0.027;0.282;-18.784;-3.784;NaN;0;0;-0.500;-0.011;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;19;30;64.812;-0.074;0.357;0.283;-20.401;-3.763;NaN;0;0;-2.045;-0.045;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;20;0;64.833;0.156;0.127;0.283;-11.645;-3.744;NaN;0;0;1.091;0.024;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;20;30;64.854;0.283;0.000;0.283;-21.457;-3.724;NaN;1;0;1.546;0.034;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;21;0;64.875;0.282;0.000;0.282;-25.654;-3.701;NaN;1;0;-1.774;-0.039;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;21;30;64.896;0.282;0.000;0.282;-34.025;-3.682;NaN;1;0;-1.410;-0.031;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;22;0;64.917;0.282;0.000;0.282;-24.431;-3.663;NaN;1;0;-1.092;-0.024;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;22;30;64.938;0.163;0.119;0.282;-32.301;-3.645;NaN;0;0;-0.273;-0.006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;23;0;64.958;-0.031;0.313;0.282;-23.870;-3.626;NaN;0;0;2.684;0.059;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;5;23;30;64.979;0.235;0.047;0.282;-29.922;-3.610;NaN;0;0;-0.409;-0.009;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;0;0;65.000;0.240;0.042;0.282;-13.777;-3.593;NaN;0;0;0.273;0.006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;0;30;65.021;0.301;-0.018;0.283;-12.871;-3.576;NaN;0;0;1.000;0.022;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;1;0;65.042;0.147;0.135;0.282;-27.676;-3.563;NaN;0;0;0.091;0.002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;1;30;65.062;0.579;-0.296;0.283;-36.918;-3.549;NaN;0;0;0.318;0.007;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;2;0;65.083;0.152;0.130;0.282;-33.257;-3.537;NaN;0;0;-0.500;-0.011;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;2;30;65.104;-0.098;0.380;0.282;-29.794;-3.530;NaN;0;0;2.592;0.057;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;3;0;65.125;0.169;0.113;0.282;-35.631;-3.519;NaN;0;0;1.547;0.034;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;3;30;65.146;0.043;0.239;0.282;-39.879;-3.511;NaN;0;0;-1.365;-0.030;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;4;0;65.167;0.127;0.156;0.283;-38.654;-3.509;NaN;0;0;0.455;0.010;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;4;30;65.188;-0.011;0.293;0.282;-47.301;-3.502;NaN;0;0;0.182;0.004;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;5;0;65.208;0.039;0.244;0.283;-40.489;-3.500;NaN;0;0;-5.375;-0.118;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;5;30;65.229;0.054;0.228;0.282;-44.417;-3.500;NaN;0;0;-4.602;-0.101;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;6;0;65.250;0.078;0.204;0.282;-37.925;-3.499;NaN;0;0;-3.281;-0.072;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;6;30;65.271;0.162;0.120;0.282;-46.171;-3.499;NaN;0;0;1.185;0.026;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;7;0;65.292;0.089;0.194;0.283;-46.336;-3.500;NaN;0;0;-0.228;-0.005;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;7;30;65.312;0.040;0.242;0.282;-20.722;-3.500;NaN;0;0;-0.182;-0.004;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;8;0;65.333;0.244;0.038;0.282;8.363;-3.500;NaN;0;0;3.099;0.068;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;8;30;65.354;0.174;0.108;0.282;44.294;-3.500;NaN;0;0;3.053;0.067;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;9;0;65.375;0.354;-0.072;0.282;77.721;-3.509;NaN;0;0;3.916;0.086;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;9;30;65.396;0.214;0.068;0.282;102.401;-3.510;NaN;0;0;7.510;0.165;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;10;0;65.417;0.210;0.072;0.282;106.125;-3.515;NaN;0;0;8.098;0.178;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;10;30;65.438;0.162;0.119;0.281;126.186;-3.520;NaN;0;0;6.139;0.135;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;11;0;65.458;0.254;0.028;0.282;175.211;-3.528;NaN;0;0;8.633;0.190;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;11;30;65.479;0.440;-0.159;0.281;234.266;-3.535;NaN;0;0;11.486;0.253;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;12;0;65.500;0.361;-0.080;0.281;287.821;-3.542;NaN;0;0;15.693;0.346;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;12;30;65.521;0.437;-0.155;0.282;288.909;-3.545;NaN;0;0;16.591;0.366;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;13;0;65.542;0.665;-0.383;0.282;296.352;-3.553;NaN;0;0;18.625;0.411;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;13;30;65.562;0.127;0.154;0.281;206.553;-3.564;NaN;0;0;13.277;0.293;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;14;0;65.583;0.301;-0.020;0.281;169.095;-3.566;NaN;0;0;17.127;0.378;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;14;30;65.604;0.236;0.045;0.281;161.979;-3.570;NaN;0;0;13.368;0.295;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;15;0;65.625;0.063;0.219;0.282;157.593;-3.569;NaN;0;0;10.014;0.221;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;15;30;65.646;0.012;0.270;0.282;127.838;-3.570;NaN;0;0;6.842;0.151;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;16;0;65.667;0.693;-0.411;0.282;39.609;-3.568;NaN;0;0;13.414;0.296;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;16;30;65.688;0.252;0.030;0.282;11.951;-3.560;NaN;0;0;6.165;0.136;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;17;0;65.708;0.359;-0.077;0.282;-14.016;-3.552;NaN;0;0;2.540;0.056;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;17;30;65.729;0.363;-0.080;0.283;-41.942;-3.541;NaN;0;0;1.634;0.036;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;18;0;65.750;0.257;0.025;0.282;-39.049;-3.527;NaN;0;0;0.000;0.000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;18;30;65.771;0.120;0.162;0.282;-38.433;-3.514;NaN;0;0;0.954;0.021;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;19;0;65.792;0.055;0.228;0.283;-34.543;-3.498;NaN;0;0;1.909;0.042;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;19;30;65.812;-0.329;0.612;0.283;-44.680;-3.484;NaN;0;0;0.227;0.005;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;20;0;65.833;0.079;0.204;0.283;-49.330;-3.467;NaN;0;0;-0.091;-0.002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;20;30;65.854;0.246;0.036;0.282;-50.796;-3.453;NaN;0;0;1.456;0.032;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;21;0;65.875;0.068;0.215;0.283;-59.386;-3.437;NaN;0;0;-0.273;-0.006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;21;30;65.896;-0.001;0.284;0.283;-43.176;-3.426;NaN;0;0;0.592;0.013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;22;0;65.917;0.142;0.141;0.283;-41.976;-3.413;NaN;0;0;1.048;0.023;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;22;30;65.938;0.206;0.076;0.282;-32.862;-3.402;NaN;0;0;0.684;0.015;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;23;0;65.958;0.404;-0.121;0.283;-33.669;-3.385;NaN;0;0;1.185;0.026;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;6;23;30;65.979;0.103;0.180;0.283;-44.475;-3.380;NaN;0;0;0.547;0.012;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;0;0;66.000;0.023;0.260;0.283;-42.977;-3.370;NaN;0;0;0.182;0.004;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;0;30;66.021;0.120;0.163;0.283;-37.957;-3.363;NaN;0;0;-0.046;-0.001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;1;0;66.042;0.489;-0.207;0.282;-39.591;-3.360;NaN;0;0;0.046;0.001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;1;30;66.062;0.409;-0.127;0.282;-36.850;-3.357;NaN;0;0;0.913;0.020;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;2;0;66.083;0.513;-0.231;0.282;-32.917;-3.358;NaN;0;0;-0.274;-0.006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;2;30;66.104;0.378;-0.096;0.282;-23.877;-3.356;NaN;0;0;0.091;0.002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;3;0;66.125;0.318;-0.036;0.282;-28.536;-3.358;NaN;0;0;0.274;0.006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;3;30;66.146;0.206;0.076;0.282;-36.894;-3.360;NaN;0;0;1.371;0.030;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;4;0;66.167;0.233;0.048;0.281;-42.256;-3.366;NaN;0;0;-1.052;-0.023;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;4;30;66.188;0.087;0.194;0.281;-42.453;-3.372;NaN;0;0;-0.366;-0.008;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;5;0;66.208;0.044;0.236;0.280;-29.426;-3.381;NaN;0;0;-0.777;-0.017;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;5;30;66.229;0.132;0.148;0.280;-42.252;-3.390;NaN;0;0;1.509;0.033;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;6;0;66.250;0.098;0.182;0.280;-37.660;-3.406;NaN;0;0;0.412;0.009;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;6;30;66.271;0.220;0.060;0.280;-39.267;-3.420;NaN;0;0;-0.824;-0.018;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;7;0;66.292;0.188;0.091;0.279;-33.749;-3.437;NaN;0;0;-1.922;-0.042;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;7;30;66.312;0.190;0.089;0.279;-4.280;-3.454;NaN;0;0;-1.830;-0.040;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;8;0;66.333;0.505;-0.226;0.279;29.724;-3.474;NaN;0;0;-1.143;-0.025;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;8;30;66.354;0.679;-0.400;0.279;80.113;-3.495;NaN;0;0;0.046;0.001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;9;0;66.375;0.982;-0.704;0.278;133.210;-3.515;NaN;0;0;4.977;0.109;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;9;30;66.396;1.219;-0.939;0.280;127.748;-3.537;NaN;0;0;8.758;0.192;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;10;0;66.417;0.320;-0.041;0.279;118.178;-3.561;NaN;0;0;7.017;0.154;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;10;30;66.438;0.382;-0.102;0.280;169.944;-3.583;NaN;0;0;6.871;0.151;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;11;0;66.458;0.438;-0.159;0.279;248.947;-3.608;NaN;0;0;13.273;0.292;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;11;30;66.479;0.260;0.019;0.279;228.439;-3.631;NaN;0;0;9.036;0.199;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;12;0;66.500;0.279;0.000;0.279;203.445;-3.655;NaN;1;0;12.664;0.279;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;12;30;66.521;0.279;0.000;0.279;226.143;-3.679;NaN;1;1;22.003;0.485;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;13;0;66.542;0.279;0.000;0.279;248.842;-3.701;NaN;1;0;18.407;0.406;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;13;30;66.562;0.279;0.000;0.279;207.970;-3.721;NaN;1;0;11.511;0.254;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;14;0;66.583;0.198;0.081;0.279;192.105;-3.742;NaN;0;0;5.618;0.124;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;14;30;66.604;0.279;0.000;0.279;181.136;-3.761;NaN;1;1;18.073;0.399;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;15;0;66.625;0.467;-0.187;0.280;170.167;-3.773;NaN;0;0;14.720;0.325;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;15;30;66.646;0.160;0.120;0.280;112.420;-3.779;NaN;0;0;7.971;0.176;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;16;0;66.667;-0.156;0.436;0.280;85.466;-3.792;NaN;0;0;9.286;0.205;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;16;30;66.688;0.169;0.111;0.280;11.468;-3.801;NaN;0;0;6.798;0.150;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;17;0;66.708;0.066;0.214;0.280;-4.832;-3.805;NaN;0;0;2.403;0.053;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;17;30;66.729;0.115;0.165;0.280;-37.727;-3.803;NaN;0;0;2.722;0.060;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;18;0;66.750;0.155;0.125;0.280;-40.590;-3.802;NaN;0;0;1.044;0.023;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;18;30;66.771;0.111;0.170;0.281;-42.341;-3.794;NaN;0;0;0.227;0.005;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;19;0;66.792;0.250;0.031;0.281;-51.706;-3.784;NaN;0;0;0.454;0.010;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;3;7;19;30;66.812;0.079;0.201;0.280;-50.577;-3.771;NaN;0;0;-0.091;-0.002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
